date,load_kwh,pv_kwh,net_import_no_storage_kwh,surplus_no_storage_kwh,fixed_tariff_no_storage_yuan,varying_tariff_no_storage_yuan,price_mean,price_min,price_max
2025-07-10,140463.54225000003,67609.91886666666,78148.55506666665,5294.931683333334,61278.55928271333,71991.41345281167,0.8775076388888884,0.4072,1.7648
2025-07-11,94741.08840000007,62222.31125,49467.08228333333,16948.305133333324,36612.37419614998,37243.24543124666,0.7069465277777779,0.2855,1.5451
2025-07-12,95318.3711,64234.127766666665,49767.157499999994,18682.914166666666,36842.40852743999,37018.49962353499,0.6942819444444446,0.2556,1.5783
2025-07-13,139893.36648333338,70625.64608333334,76623.76595000002,7356.04555,60028.24826892165,69277.35727999166,0.8542875000000003,0.3392,1.7345
2025-07-14,141062.42346666675,69254.74425000002,76145.37486666667,4337.695650000001,59518.70120983499,69474.17917433499,0.8722152777777779,0.3522,1.7345
2025-07-15,139545.1626666667,66796.11208333333,75795.90461666667,3046.854033333335,59200.87096963834,68582.59251613669,0.8721083333333335,0.3419,1.7416
2025-07-16,140365.2653833333,68230.70199999998,76881.34649999999,4746.783116666666,59763.120542926656,69753.49325982165,0.8758020833333336,0.3718,1.6813
2025-07-17,139569.15928333334,66848.74321666665,78184.85710000001,5464.441033333333,61385.55535736333,71532.00921210831,0.8748208333333338,0.3696,1.7092
2025-07-18,93698.07320000004,62423.82510000001,48192.449933333344,16918.201833333336,35660.104682188336,35577.64118194667,0.6942027777777778,0.3031,1.5835
2025-07-19,94564.52240000003,67381.70334999997,48853.698066666664,21670.87901666667,36211.157036128316,36379.15660628501,0.6802993055555555,0.1583,1.5795
2025-07-20,138750.53876666666,66660.56054999998,75708.25031666666,3618.2721000000006,59137.76700355334,68334.91839862503,0.8676125,0.3497,1.7018
2025-07-21,138442.81980000008,64453.07044999997,77551.18291666663,3561.433566666666,60812.888540021646,71108.44810623668,0.8791791666666666,0.3888,1.7317
2025-07-22,139514.8588166667,65719.7142,77131.44821666664,3336.3035999999993,60178.952504205,70087.73031144834,0.8751333333333328,0.3953,1.7059
2025-07-23,139450.03365,65233.48653333332,78489.76571666668,4273.2186,61662.19447138166,71458.990097565,0.8755840277777777,0.4298,1.7196
2025-07-24,138902.2175166666,65285.745516666655,77244.59883333332,3628.1268333333337,60251.684172715,70209.46480599002,0.8774458333333333,0.4014,1.7129
2025-07-25,92354.83968333325,65849.52011666667,47724.334833333334,21219.015266666658,35366.74729732166,35275.032549803334,0.67696875,0.192,1.5162
2025-07-26,93187.68993333331,64718.59836666665,48174.377683333325,19705.28611666667,35730.50184343833,35858.605403193345,0.6880090277777774,0.2778,1.5779
2025-07-27,138110.19628333327,64425.00648333333,78473.11241666666,4787.922616666667,61579.063797713374,71606.79159219662,0.8771312499999999,0.3756,1.6917
2025-07-28,138228.99843333327,60274.12119999999,79139.17681666666,1184.2995833333337,62362.27824150163,72344.41804443665,0.8862368055555553,0.3783,1.7444
2025-07-29,138314.7451166667,62245.49916666664,77369.4341,1300.1881500000002,60799.68929856498,70602.11628523335,0.884627777777778,0.4164,1.7497
2025-07-30,138424.3644333334,64321.11038333332,78112.97474999998,4009.7207000000003,61314.139735816636,71541.74647147003,0.8796965277777778,0.3727,1.6898
2025-07-31,137423.31371666663,62728.31745,77728.4196166667,3033.423350000001,61364.80263236502,71337.21525775835,0.8814312499999999,0.381,1.7439
2025-08-01,92719.42410000006,71468.06443333332,47030.71046666665,25779.3508,34772.641482155,34877.19756588001,0.6663972222222216,0.1568,1.5892
2025-08-02,91562.24421666667,70635.21928333334,46717.612666666675,25790.58773333333,34754.648524481665,34534.71730673835,0.6621874999999999,0.1219,1.5378
2025-08-03,138062.48615,75223.00616666666,72984.17444999998,10144.694466666666,56835.15512972334,65255.20495674497,0.8333687500000001,0.3408,1.692
2025-08-04,138312.10695000004,72896.45186666666,73595.64668333333,8179.991600000001,57153.64393294501,65432.26486381169,0.8447847222222226,0.374,1.6947
2025-08-05,136458.4972833334,71306.18754999999,73103.01220000003,7950.702466666667,56817.80441731336,65363.55492144666,0.8445958333333334,0.3346,1.7018
2025-08-06,136716.0878,68601.68853333336,75122.61121666669,7008.211949999997,58496.999893208325,67777.62086858167,0.8577486111111113,0.3616,1.7116
2025-08-07,136850.7544666667,73462.76921666668,73620.06344999997,10232.0782,57268.35079990668,65915.94091891164,0.8411048611111114,0.3292,1.7422
2025-08-08,90703.21611666666,74928.04486666665,46340.631333333346,30565.460083333328,34466.09249112834,33740.10886855,0.6379520833333335,0.0665,1.5268
2025-08-09,90303.83175000001,71381.90275000001,46709.42038333334,27787.491383333338,34662.83880674501,34396.247377604996,0.6529750000000003,0.1714,1.5586
2025-08-10,136535.44471666668,71230.82566666669,72633.95871666663,7329.339666666664,56611.59128684667,65607.053373615,0.8486909722222221,0.3761,1.7523
2025-08-11,136422.2635166667,71861.01018333332,73727.19203333334,9165.938700000002,57504.85976511666,65623.03308743666,0.8396298611111114,0.3636,1.7686
2025-08-12,136637.59670000002,68877.05304999999,74024.67726666668,6264.133616666667,57767.03866310667,66663.343676265,0.8573708333333339,0.3472,1.7091
2025-08-13,136547.99718333333,70427.01773333333,72301.00966666666,6180.030216666667,56336.58541558666,64645.876881053315,0.8531652777777776,0.3789,1.7327
2025-08-14,135936.05536666673,70009.7643833333,74261.59484999998,8335.303866666663,58459.289437233325,67287.64333250333,0.8501201388888897,0.3843,1.7384
2025-08-15,89968.05776666664,72808.33088333336,46882.97584999999,29723.248966666677,34738.87243375,34563.22078216667,0.651215277777778,0.1119,1.6114
2025-08-16,90183.53035000002,73254.2499833333,46733.09346666667,29803.81310000001,34742.43072183833,34577.801451566665,0.6473409722222224,0.0685,1.5409
2025-08-17,135369.1165,72203.72288333334,73155.96861666667,9990.574999999999,57149.53832785499,65801.14424504332,0.8399000000000001,0.3386,1.7136
2025-08-18,135710.17471666666,71316.0591,73634.20204999999,9240.086433333332,57712.212246810006,66638.49609332833,0.8475611111111109,0.3325,1.7616
2025-08-19,135364.48288333332,71046.82283333332,73040.23409999999,8722.574050000001,56932.30815434167,65440.63614108667,0.8429152777777781,0.4324,1.7202
2025-08-20,135048.05366666664,64397.362600000015,75815.91528333334,5165.2242166666665,59806.49881725833,69376.30293619334,0.8663486111111109,0.4085,1.7251
2025-08-21,134971.79890000005,69127.38041666664,72411.42293333335,6567.004450000001,56467.69835382832,64602.14631156332,0.8472069444444447,0.4163,1.7157
2025-08-22,90531.73040000001,69301.16100000001,47708.84375,26478.274350000003,35635.72083678668,35282.14052926833,0.6604708333333332,0.1444,1.5612
2025-08-23,89697.14623333335,67167.14008333332,47049.40898333332,24519.40283333333,35034.064337841664,34397.499881495,0.6591965277777777,0.1405,1.5209
2025-08-24,135068.07139999996,71334.48191666669,74663.79548333335,10930.206000000004,58517.00100995332,67336.21568143165,0.8410215277777778,0.3394,1.7075
2025-08-25,134511.61375000005,63738.526733333325,75740.0853333333,4966.998316666667,59394.64764668161,68254.61035535001,0.8601569444444445,0.3974,1.7083
2025-08-26,134368.9639333333,68840.14554999999,74007.82576666666,8479.007383333334,58134.17357043333,66459.33605106334,0.844418055555556,0.3224,1.6987
2025-08-27,133788.38209999996,65874.23323333335,75526.76941666668,7612.620550000001,59629.484122416674,68236.65719579668,0.8533874999999997,0.3375,1.7058
2025-08-28,134543.81656666673,63776.02158333331,74880.89586666669,4113.100883333335,59057.19741881831,67526.65972478331,0.8635048611111111,0.3748,1.7227
2025-08-29,88328.33255000004,65773.11219999999,47596.40381666668,25041.183466666665,35777.573459135,35011.87831743667,0.6645076388888889,0.1616,1.5608
2025-08-30,89025.08758333331,70512.36774999999,47482.19013333335,28969.47029999999,35422.13279040832,35185.48556277499,0.6546625,0.115,1.5978
2025-08-31,133365.35983333338,66718.73675000003,73840.5613333333,7193.93825,58087.843625714995,66017.47278205834,0.8465388888888891,0.4046,1.7034
2025-09-01,121263.61926666666,67689.48473333333,62315.89771666669,8741.763183333334,48747.87110956834,49098.633942905006,0.7517326388888886,0.3616,1.367
2025-09-02,121532.82414999999,67475.0683,63883.95788333333,9826.202033333333,50312.11687243668,51008.52256712666,0.7539930555555558,0.3185,1.3791
2025-09-03,121433.71643333328,65885.9991833333,64367.631583333336,8819.914333333332,50353.30122539499,51774.627711791654,0.7609944444444444,0.3744,1.3826
2025-09-04,121061.17303333328,67135.60748333334,64796.14035,10870.574800000002,51187.84951516331,52420.765753869986,0.7569979166666669,0.3556,1.3949
2025-09-05,75132.98044999997,68308.71878333333,38006.96444999999,31182.70278333333,28463.55868424334,23982.364388115002,0.5586402777777777,0.1454,1.2232
2025-09-06,75826.37416666666,68105.29046666666,38415.467800000006,30694.384099999992,28631.139591291663,24233.782849731662,0.5657111111111109,0.07,1.2147
2025-09-07,120781.00903333326,65820.02541666667,63456.20859999999,8495.224983333334,50091.82732689333,50913.92401582166,0.7593138888888888,0.3572,1.3878
2025-09-08,121400.5924333334,62005.02289999996,66008.27321666665,6612.703683333333,51891.90622017003,53237.278349888315,0.7735236111111112,0.3635,1.358
2025-09-09,121082.23558333331,67979.40131666664,65065.64465,11962.81038333333,51194.36979601833,52296.6193161,0.7518833333333332,0.2568,1.377
2025-09-10,121274.7884833333,59958.789833333314,66996.85206666666,5680.853416666668,53065.0490442517,54727.74326482,0.7818236111111113,0.3604,1.3717
2025-09-11,120746.77835,67250.69256666668,65031.3261,11535.240316666668,51512.58986424334,52545.21070706332,0.7530638888888889,0.301,1.368
2025-09-12,75687.22711666666,64135.570916666686,39290.651166666656,27738.99496666666,29371.051302246673,24719.81225847332,0.5750854166666666,0.112,1.219
2025-09-13,75063.58311666665,67056.48163333336,39228.59725000001,31221.495766666674,29396.981060776667,24669.371015928326,0.5665159722222223,0.0376,1.2673
2025-09-14,121237.69566666667,61138.37091666667,66457.37356666669,6358.048816666666,52647.187028200016,54073.912448365,0.7759062499999999,0.3774,1.3811
2025-09-15,120760.02988333326,65692.99924999998,66492.90795000001,11425.877316666667,52597.784245029994,54194.87764614667,0.761726388888889,0.3138,1.3666
2025-09-16,121843.35746666667,62351.587483333366,66949.99543333333,7458.225450000002,52753.94144973828,54631.58963939502,0.7779465277777778,0.3741,1.3713
2025-09-17,120924.79499999997,60964.676600000006,66996.25155,7036.1331500000015,53091.74165272334,54628.73168686999,0.7780548611111114,0.3228,1.3545
2025-09-18,120804.11636666667,61848.06525000002,66753.47768333335,7797.426566666666,53151.7493163683,54451.981540116685,0.7698256944444445,0.355,1.4221
2025-09-19,75287.12646666668,59185.77414999999,39692.773799999995,23591.42148333334,29747.213202358336,25159.85259877166,0.5932520833333332,0.2021,1.2857
2025-09-20,75330.72763333333,59685.29390000002,39862.66109999999,24217.22736666667,29974.698595589998,25097.90480612834,0.5874611111111112,0.0958,1.2367
2025-09-21,120862.28298333332,62574.7955,65447.72180000002,7160.234316666668,51862.01311321498,53670.51715796334,0.7738493055555558,0.36,1.3742
2025-09-22,121218.04173333332,60604.02185000003,67792.02398333333,7178.004100000003,53674.70306349167,55954.85784788001,0.7821659722222223,0.381,1.3934
2025-09-23,121182.28133333327,59065.66574999999,68594.91105,6478.295466666667,54741.3031984083,56821.42346683166,0.7817520833333335,0.3271,1.3866
2025-09-24,121014.19341666669,59950.96831666669,68132.78738333336,7069.562283333334,54066.52965507667,55740.74311459831,0.776109722222222,0.3701,1.3677
2025-09-25,120546.34714999993,60210.89825,67927.03196666668,7591.583066666665,53914.968197305025,55844.57362084501,0.7776076388888887,0.3266,1.3825
2025-09-26,74194.35371666665,56500.11021666666,39350.18343333334,21655.93993333333,29517.726698845,24547.48046241834,0.592813888888889,0.1786,1.1987
2025-09-27,75945.77174999999,58144.4695,41168.36466666664,23367.062416666664,31036.06481575167,26581.022498285005,0.5996840277777774,0.208,1.2231
2025-09-28,120389.61958333336,56901.990416666675,68584.17951666667,5096.550350000001,54510.69865682834,56536.224057944986,0.7893881944444443,0.3864,1.3665
2025-09-29,121111.41479999998,58351.523199999974,68989.65473333333,6229.763133333333,54954.826021446665,57128.68842099665,0.7877583333333334,0.3708,1.3651
2025-09-30,120916.4550666667,55494.28030000002,70865.78916666667,5443.6143999999995,56589.92983609336,58800.80763704004,0.7938243055555553,0.3589,1.3781
2025-10-01,117218.4547166667,67556.93318333333,62992.12560000001,13330.604066666667,49151.35330043166,49396.95491872334,0.7381555555555553,0.2329,1.3138
2025-10-02,117231.70978333335,65500.926666666666,63020.88366666664,11290.100549999997,49400.83698513833,49705.38955285334,0.7419722222222221,0.3234,1.3383
2025-10-03,71524.19113333334,63707.03743333335,36517.01085,28699.85715,26891.008589966656,21777.389214985003,0.5579645833333334,0.0924,1.1747
2025-10-04,72397.41483333334,59301.4324,38001.11571666668,24905.133283333325,27978.65873311501,23184.81538001001,0.5858305555555554,0.132,1.1845
2025-10-05,117604.42090000001,62868.4598333333,64415.48101666663,9679.519949999998,50419.46419030835,50818.031154144985,0.7525611111111111,0.3247,1.303
2025-10-06,117896.13613333328,60163.02688333331,65456.029800000026,7722.92055,51463.259210473334,52466.85126930667,0.7684895833333335,0.3294,1.3468
2025-10-07,117357.17863333334,59585.615633333335,65689.18089999996,7917.617900000002,51727.56700586836,52263.719784578345,0.7657534722222223,0.341,1.3141
2025-10-08,117391.06235000002,60912.56668333336,64942.014133333316,8463.518466666668,51078.69518453166,51752.96703864666,0.7606854166666668,0.37,1.3239
2025-10-09,117432.98973333335,61673.00804999998,65581.37106666664,9821.389383333333,51747.46545047834,52598.43668689998,0.757803472222222,0.3337,1.3793
2025-10-10,72371.53011666665,63027.91920000001,38334.00893333334,28990.39801666666,28256.615963899996,23027.83614104166,0.5595319444444445,0.039,1.1569
2025-10-11,71790.96475000001,57684.65116666668,38358.93883333332,24252.62525,28476.846116284996,23636.802228313336,0.5845513888888889,0.155,1.184
2025-10-12,117709.38418333343,59194.428200000024,65679.15679999997,7164.200816666668,51819.08809223837,52348.74013242833,0.7663437499999998,0.3076,1.3451
2025-10-13,117677.75383333328,60650.35853333334,65973.83906666668,8946.443766666667,52166.23242843,53063.07454357332,0.7646513888888884,0.3599,1.3254
2025-10-14,118032.22918333329,57258.39990000001,68004.41751666668,7230.588233333333,53738.36993938333,54846.79672311168,0.7730666666666669,0.3194,1.3729
2025-10-15,117342.48076666665,55422.457116666665,67222.83060000002,5302.806949999999,53115.75058907663,54430.384650930006,0.7760555555555555,0.3279,1.3505
2025-10-16,117733.27633333342,54766.80338333334,69379.53594999999,6413.062999999999,55099.5995421517,56691.529808906664,0.7822208333333336,0.3224,1.3193
2025-10-17,71943.17253333332,55938.97321666669,38542.991366666676,22538.79205,28542.01303276,23627.971806838326,0.5888062500000001,0.1661,1.1647
2025-10-18,71656.70145,55580.10818333332,38804.58916666667,22727.99589999999,28582.392767013327,23352.689966708345,0.5830680555555554,0.1762,1.1522
2025-10-19,117991.24738333335,54105.52484999999,69920.68156666665,6034.959033333335,55459.26572535999,57507.73280655337,0.7893604166666671,0.3396,1.3441
2025-10-20,117903.31864999999,53462.53628333333,69502.70515000002,5061.922783333334,55298.24669069165,56971.58465754167,0.7871270833333335,0.3284,1.3294
2025-10-21,117800.84898333333,51338.267633333315,69751.18228333331,3288.6009333333336,55359.677376051666,56942.14678280504,0.7953062500000003,0.3559,1.3281
2025-10-22,117671.98653333331,52117.08983333333,70269.22624999999,4714.32955,56042.82084043333,58117.45555068668,0.7929506944444445,0.3376,1.3348
2025-10-23,117212.01551666671,53832.51848333332,69159.37555000004,5779.878516666667,55005.662684516654,56490.508662076696,0.7813361111111115,0.3637,1.3254
2025-10-24,72135.51853333335,53715.46781666666,40017.41795000002,21597.36723333333,29861.488364920006,24592.646200739997,0.5963583333333334,0.1355,1.1463
2025-10-25,72042.78699999997,52644.35426666667,39595.94248333333,20197.509749999997,29429.62451856,24333.80313253668,0.5985090277777778,0.1778,1.172
2025-10-26,117422.34435000003,52878.03233333336,69173.80648333335,4629.494466666666,54838.91192598834,56531.92958116998,0.7873305555555553,0.3661,1.3094
2025-10-27,117790.56431666669,54237.98265,70531.46799999998,6978.886333333331,56003.30162540833,57979.0051740617,0.7828958333333332,0.3474,1.3209
2025-10-28,117514.1448,51541.723099999996,70532.98494999997,4560.563249999999,56105.51197558499,58301.80640999667,0.7930666666666668,0.3814,1.363
2025-10-29,117721.61451666668,48409.35771666665,71974.31909999998,2662.0623,57634.33904457665,60080.789487094975,0.8069569444444444,0.3617,1.3399
2025-10-30,116916.07056666672,52128.25291666663,70245.72159999998,5457.90395,55943.112075688325,58315.32618356167,0.7919604166666665,0.3217,1.3188
2025-10-31,71748.98903333333,47844.69696666666,40450.52553333334,16546.23346666666,30229.047712980017,25230.06504066,0.6177326388888891,0.2016,1.1689
2025-11-01,71974.20948333332,49430.171050000004,40293.52953333333,17749.4911,29836.46091345334,24520.450621986663,0.6046034722222221,0.2088,1.193
2025-11-02,117843.23631666669,49046.852383333324,72229.32363333333,3432.9397000000004,57732.872975199985,60369.04392205164,0.8022444444444443,0.3823,1.3248
2025-11-03,117808.91503333341,48303.98475,71713.48978333335,2208.5595,57026.693740794995,59488.42483706167,0.8054708333333332,0.3421,1.3314
2025-11-04,117396.61073333335,49816.538699999976,71653.78745000002,4073.7154166666674,57210.617968554994,59640.985999655,0.7975826388888886,0.3595,1.335
2025-11-05,117764.40761666656,48086.38755000001,72775.54613333331,3097.526066666667,58061.844077660004,60929.36210416833,0.8089555555555558,0.3759,1.328
2025-11-06,117713.09413333335,46343.5095833333,73309.52270000002,1939.938150000001,58844.21382836502,62130.88612396166,0.8150673611111113,0.3771,1.3718
2025-11-07,72212.37866666669,48893.91688333335,41237.32223333333,17918.860449999996,30948.902384421657,25907.12585759499,0.6155340277777775,0.2158,1.1963
2025-11-08,72034.86681666662,48243.659716666676,40561.78883333335,16770.581733333336,30266.735356788337,25194.798395388338,0.6173409722222224,0.242,1.2197
2025-11-09,117877.67016666666,46530.85298333334,73837.96445000001,2491.1472666666673,59213.71990976168,62286.49831727497,0.8103173611111111,0.3516,1.3403
2025-11-10,118420.10276666663,44561.65966666668,74991.64793333334,1133.2048333333335,60307.033999674975,63916.51304249166,0.8189729166666667,0.2992,1.3367
2025-11-11,117957.86745000003,46398.84778333333,74131.41224999998,2572.3925833333333,59400.422559523344,62683.889201576654,0.8138590277777775,0.3475,1.3296
2025-11-12,117416.7138333333,46460.726083333364,73931.49851666669,2975.5107666666663,59438.10071228834,62899.62571186,0.8123951388888889,0.3489,1.3537
2025-11-13,117780.10726666672,45384.23595,73866.95758333332,1471.0862666666665,59296.87265173665,62763.72231114997,0.8185361111111118,0.3456,1.3222
2025-11-14,71737.89309999997,44139.437800000014,41445.73386666667,13847.278566666668,31114.653577008332,25885.963029473336,0.6290784722222221,0.2419,1.1899
2025-11-15,72466.97681666669,44255.08989999999,41887.59245,13675.705533333336,31412.78569685001,26306.215373666666,0.6287680555555554,0.2532,1.1995
2025-11-16,118360.27023333334,43925.72585000002,76223.72014999996,1789.175766666667,61347.402191895,65229.11665735167,0.820579861111111,0.3594,1.3416
2025-11-17,117269.71064999995,44573.956316666656,74681.84706666667,1986.092733333334,60022.248794476676,63659.42370390666,0.8158548611111116,0.3623,1.3437
2025-11-18,117783.68650000001,42893.13466666667,75478.32530000001,587.7734666666664,60641.252919448365,64055.22976526001,0.8219125000000002,0.3257,1.3419
2025-11-19,118179.70134999999,42811.389749999995,76772.89356666662,1404.5819666666669,61832.133961213345,66103.27311916498,0.8290138888888886,0.3761,1.3453
2025-11-20,117846.4572333333,43053.381199999996,75808.48121666665,1015.4051833333334,61066.686334085,64785.767515981664,0.8211791666666669,0.3421,1.4244
2025-11-21,71999.17710000002,43134.79303333333,42312.27291666666,13447.888850000003,31613.21587340833,26494.177226438343,0.632634027777778,0.2524,1.1626
2025-11-22,72549.91013333331,42330.080649999996,42804.866416666664,12585.036933333335,32129.677307008333,27124.635340194993,0.6366750000000004,0.2376,1.1753
2025-11-23,117782.69220000006,42550.595916666665,76947.85211666666,1715.7558333333334,62055.78547912999,66265.99996768836,0.8264944444444443,0.3495,1.346
2025-11-24,117975.68781666661,43813.74411666667,75898.33721666665,1736.393516666667,60961.788379563346,64872.07226884331,0.8210506944444443,0.3605,1.3475
2025-11-25,117682.39221666665,41513.731750000006,77002.42851666668,833.7680500000002,61969.66526411496,65615.17003674999,0.8241243055555555,0.3452,1.3383
2025-11-26,117686.43673333329,40928.76985,77135.76621666663,378.0993333333333,62268.633951624994,66471.65899129836,0.8299340277777778,0.2983,1.3677
2025-11-27,117198.14164999999,41417.24891666667,76682.73811666669,901.8453833333332,61823.217268358305,65953.82937141496,0.8285638888888885,0.3187,1.3841
2025-11-28,72239.02128333334,41317.782733333326,42813.363083333315,11892.12453333333,32412.39301374333,27021.675128893334,0.6340243055555553,0.2408,1.184
2025-11-29,72156.19988333338,37226.74978333334,43145.4656,8216.0155,32417.02262804999,27151.45057934333,0.6504381944444445,0.2736,1.1734
2025-11-30,118008.83443333335,37764.006316666666,80255.53603333332,10.707916666666582,64736.13320159668,69567.01703290336,0.8395993055555553,0.3651,1.3886
2025-12-01,125291.39163333333,38992.46390000001,86340.35501666662,41.427283333333285,69297.81956409336,80404.17229398333,0.9076055555555556,0.361,1.5873
2025-12-02,125400.62360000004,36762.81365000002,88637.80995000004,0.0,71097.55920274668,82963.76321969001,0.9153138888888888,0.378,1.584
2025-12-03,124622.93113333336,37460.18256666666,87162.74856666666,0.0,69487.32140228835,80876.16091170331,0.9120326388888892,0.3713,1.584
2025-12-04,125336.25095000003,38565.04219999999,86809.95814999998,38.7494,69787.05891980165,80973.82399429502,0.9050854166666669,0.3853,1.5836
2025-12-05,78868.07108333331,37556.4434,48339.95076666667,7028.323083333333,36334.27407165834,33290.21709569499,0.7171770833333333,0.2354,1.4106
2025-12-06,79470.82115000002,35806.19033333333,49096.53904999997,5431.908233333334,36780.49886881334,33818.48111453502,0.7271965277777777,0.3005,1.4053
2025-12-07,125067.46291666664,37414.781666666655,87665.2538333333,12.572583333333418,70223.42056527163,81475.43196732832,0.9101083333333331,0.3908,1.6174
2025-12-08,124410.35393333336,36563.14281666667,87847.21111666669,0.0,70225.69616400667,81386.54025378499,0.9085152777777774,0.3445,1.6698
2025-12-09,124694.68108333337,37306.22681666668,87395.55988333334,7.1056166666667195,70428.46049235335,81596.25946855168,0.9057770833333336,0.3418,1.5404
2025-12-10,124378.7645166666,35991.146049999996,88387.61846666667,0.0,70461.17703269664,82373.04331023,0.9161590277777777,0.3834,1.6143
2025-12-11,123787.79896666668,37826.54426666666,85961.2547,0.0,68953.38996233331,78989.9696267183,0.8976340277777778,0.33,1.5835
2025-12-12,78661.70368333334,34947.290199999996,48263.31276666667,4548.899283333332,36277.88927612667,33161.995826045015,0.7237798611111111,0.2681,1.456
2025-12-13,78840.15755000005,35041.62416666667,48571.03085,4772.497466666667,36507.340413715014,33770.42617931501,0.7296965277777778,0.3133,1.4166
2025-12-14,124522.58584999999,35743.86405,88778.72180000001,0.0,71114.3182580583,83673.29981018335,0.9207375,0.3769,1.5687
2025-12-15,124305.22548333328,34835.667516666654,89469.5579666667,0.0,71408.93301141335,83401.60300943167,0.9144402777777777,0.3509,1.5558
2025-12-16,124646.94338333339,35228.852049999994,89418.0913333333,0.0,71483.55601874834,83128.45023958663,0.9109138888888886,0.3715,1.5512
2025-12-17,124466.55465000011,36274.70758333334,88191.84706666663,0.0,70361.1329005717,81651.67185009496,0.9088097222222216,0.3507,1.5634
2025-12-18,124315.35926666664,36949.09230000001,87452.45070000003,86.18373333333314,70334.01733193167,81876.63243172829,0.9094777777777776,0.3508,1.5699
2025-12-19,78593.32543333332,35684.93413333332,48831.630133333325,5923.238833333333,36822.727593081654,33823.462393800015,0.7250944444444444,0.2621,1.394
2025-12-20,78668.52011666665,35812.16786666666,49177.05495000002,6320.702699999999,37002.62550055165,33888.33181793334,0.7189708333333333,0.2632,1.3841
2025-12-21,124376.44096666666,35338.65910000001,89037.78186666664,0.0,71176.91742762167,82714.38546232833,0.910076388888889,0.3905,1.5659
2025-12-22,124718.45381666668,35781.02673333333,88937.42708333337,0.0,71228.20149309169,83609.09580878665,0.9192854166666667,0.3709,1.5876
2025-12-23,123956.65456666664,36698.56203333333,87258.09253333336,0.0,69914.42763348667,81175.98979168333,0.9126888888888887,0.3848,1.5836
2025-12-24,123954.37128333333,36099.81196666667,87854.55931666668,0.0,70611.09434845002,81920.25968142,0.9082652777777778,0.3591,1.547
2025-12-25,123789.85789999994,35977.40936666667,87812.44853333333,0.0,70291.37546617666,81620.588615165,0.910252083333334,0.2502,1.6252
2025-12-26,78270.30764999999,35262.68521666666,48715.39105000001,5707.768616666667,36612.72006128001,33672.42232859332,0.7237750000000003,0.278,1.4434
2025-12-27,78409.18393333338,35070.37486666668,48316.85590000003,4978.046833333333,36367.667447301654,33047.14089272832,0.7212277777777779,0.2681,1.4076
2025-12-28,123511.26975000008,36702.01499999999,86809.25475000001,0.0,69467.72491089666,80291.82817252999,0.9058916666666667,0.3477,1.5651
2025-12-29,123677.30638333336,36153.54011666667,87523.7662666666,0.0,69811.1918503767,80549.13798413669,0.90653125,0.3684,1.5396
2025-12-30,123526.50904999992,37302.10645000001,86243.38968333336,18.98708333333313,69150.83796149663,79471.32208337335,0.9004583333333334,0.3684,1.5554
2025-12-31,123791.70508333335,35145.28215000001,88646.42293333336,0.0,71050.97634988498,82489.97902297832,0.9102437499999999,0.3518,1.5632
