issue_time,valid_time,issue_hour,lead_hours,forecast_kw,actual_kw
2025-01-27 06:00:00,2025-01-27 16:00:00,6,10,1940.696,2036.3625
2025-01-27 06:00:00,2025-01-27 17:00:00,6,11,271.7645,268.0125
2025-01-27 06:00:00,2025-01-27 18:00:00,6,12,0.0,0.0
2025-01-27 06:00:00,2025-01-27 19:00:00,6,13,0.0,0.0
2025-01-27 06:00:00,2025-01-27 20:00:00,6,14,0.0,0.0
2025-01-27 06:00:00,2025-01-27 21:00:00,6,15,0.0,0.0
2025-01-27 06:00:00,2025-01-27 22:00:00,6,16,0.0,0.0
2025-01-27 06:00:00,2025-01-27 23:00:00,6,17,0.0,0.0
2025-01-27 06:00:00,2025-01-28 00:00:00,6,18,0.0,0.0
2025-01-27 06:00:00,2025-01-28 01:00:00,6,19,0.0,0.0
2025-01-27 06:00:00,2025-01-28 02:00:00,6,20,0.0,0.0
2025-01-27 06:00:00,2025-01-28 03:00:00,6,21,0.0,0.0
2025-01-27 06:00:00,2025-01-28 04:00:00,6,22,0.0,0.0
2025-01-27 06:00:00,2025-01-28 05:00:00,6,23,0.0,0.0
2025-01-27 06:00:00,2025-01-28 06:00:00,6,24,0.0,0.0
2025-01-27 12:00:00,2025-01-27 13:00:00,12,1,5670.8433,5588.1375
2025-01-27 12:00:00,2025-01-27 14:00:00,12,2,5345.4919,5199.6375
2025-01-27 12:00:00,2025-01-27 15:00:00,12,3,3683.7185,3619.0875
2025-01-27 12:00:00,2025-01-27 16:00:00,12,4,2021.3418,2036.3625
2025-01-27 12:00:00,2025-01-27 17:00:00,12,5,279.0688,268.0125
2025-01-27 12:00:00,2025-01-27 18:00:00,12,6,0.0,0.0
2025-01-27 12:00:00,2025-01-27 19:00:00,12,7,0.0,0.0
2025-01-27 12:00:00,2025-01-27 20:00:00,12,8,0.0,0.0
2025-01-27 12:00:00,2025-01-27 21:00:00,12,9,0.0,0.0
2025-01-27 12:00:00,2025-01-27 22:00:00,12,10,0.0,0.0
2025-01-27 12:00:00,2025-01-27 23:00:00,12,11,0.0,0.0
2025-01-27 12:00:00,2025-01-28 00:00:00,12,12,0.0,0.0
2025-01-27 12:00:00,2025-01-28 01:00:00,12,13,0.0,0.0
2025-01-27 12:00:00,2025-01-28 02:00:00,12,14,0.0,0.0
2025-01-27 12:00:00,2025-01-28 03:00:00,12,15,0.0,0.0
2025-01-27 12:00:00,2025-01-28 04:00:00,12,16,0.0,0.0
2025-01-27 12:00:00,2025-01-28 05:00:00,12,17,0.0,0.0
2025-01-27 12:00:00,2025-01-28 06:00:00,12,18,0.0,0.0
2025-01-27 12:00:00,2025-01-28 07:00:00,12,19,309.8928,279.675
2025-01-27 12:00:00,2025-01-28 08:00:00,12,20,1883.273,1888.8375
2025-01-27 12:00:00,2025-01-28 09:00:00,12,21,3534.5134,3623.1
2025-01-27 12:00:00,2025-01-28 10:00:00,12,22,5531.4782,5130.525
2025-01-27 12:00:00,2025-01-28 11:00:00,12,23,7088.1,6368.8875
2025-01-27 12:00:00,2025-01-28 12:00:00,12,24,6341.4886,5954.325
2025-01-27 18:00:00,2025-01-27 19:00:00,18,1,0.0,0.0
2025-01-27 18:00:00,2025-01-27 20:00:00,18,2,0.0,0.0
2025-01-27 18:00:00,2025-01-27 21:00:00,18,3,0.0,0.0
2025-01-27 18:00:00,2025-01-27 22:00:00,18,4,0.0,0.0
2025-01-27 18:00:00,2025-01-27 23:00:00,18,5,0.0,0.0
2025-01-27 18:00:00,2025-01-28 00:00:00,18,6,0.0,0.0
2025-01-27 18:00:00,2025-01-28 01:00:00,18,7,0.0,0.0
2025-01-27 18:00:00,2025-01-28 02:00:00,18,8,0.0,0.0
2025-01-27 18:00:00,2025-01-28 03:00:00,18,9,0.0,0.0
2025-01-27 18:00:00,2025-01-28 04:00:00,18,10,0.0,0.0
2025-01-27 18:00:00,2025-01-28 05:00:00,18,11,0.0,0.0
2025-01-27 18:00:00,2025-01-28 06:00:00,18,12,0.0,0.0
2025-01-27 18:00:00,2025-01-28 07:00:00,18,13,266.9108,279.675
2025-01-27 18:00:00,2025-01-28 08:00:00,18,14,1817.7702,1888.8375
2025-01-27 18:00:00,2025-01-28 09:00:00,18,15,3054.6381,3623.1
2025-01-27 18:00:00,2025-01-28 10:00:00,18,16,4874.8749,5130.525
2025-01-27 18:00:00,2025-01-28 11:00:00,18,17,7088.1,6368.8875
2025-01-27 18:00:00,2025-01-28 12:00:00,18,18,6568.4422,5954.325
2025-01-27 18:00:00,2025-01-28 13:00:00,18,19,6124.8892,5579.625
2025-01-27 18:00:00,2025-01-28 14:00:00,18,20,6088.05,4997.325
2025-01-27 18:00:00,2025-01-28 15:00:00,18,21,4352.7,3710.7375
2025-01-27 18:00:00,2025-01-28 16:00:00,18,22,2427.4278,2097.975
2025-01-27 18:00:00,2025-01-28 17:00:00,18,23,365.9881,293.7375
2025-01-27 18:00:00,2025-01-28 18:00:00,18,24,0.0,0.0
2025-01-28 00:00:00,2025-01-28 01:00:00,0,1,0.0,0.0
2025-01-28 00:00:00,2025-01-28 02:00:00,0,2,0.0,0.0
2025-01-28 00:00:00,2025-01-28 03:00:00,0,3,0.0,0.0
2025-01-28 00:00:00,2025-01-28 04:00:00,0,4,0.0,0.0
2025-01-28 00:00:00,2025-01-28 05:00:00,0,5,0.0,0.0
2025-01-28 00:00:00,2025-01-28 06:00:00,0,6,0.0,0.0
2025-01-28 00:00:00,2025-01-28 07:00:00,0,7,317.8497,279.675
2025-01-28 00:00:00,2025-01-28 08:00:00,0,8,2080.7957,1888.8375
2025-01-28 00:00:00,2025-01-28 09:00:00,0,9,3665.9685,3623.1
2025-01-28 00:00:00,2025-01-28 10:00:00,0,10,4911.532,5130.525
2025-01-28 00:00:00,2025-01-28 11:00:00,0,11,5868.6455,6368.8875
2025-01-28 00:00:00,2025-01-28 12:00:00,0,12,4888.0971,5954.325
2025-01-28 00:00:00,2025-01-28 13:00:00,0,13,4900.9878,5579.625
2025-01-28 00:00:00,2025-01-28 14:00:00,0,14,5194.7635,4997.325
2025-01-28 00:00:00,2025-01-28 15:00:00,0,15,3780.3281,3710.7375
2025-01-28 00:00:00,2025-01-28 16:00:00,0,16,2049.8508,2097.975
2025-01-28 00:00:00,2025-01-28 17:00:00,0,17,306.5797,293.7375
2025-01-28 00:00:00,2025-01-28 18:00:00,0,18,0.0,0.0
2025-01-28 00:00:00,2025-01-28 19:00:00,0,19,0.0,0.0
2025-01-28 00:00:00,2025-01-28 20:00:00,0,20,0.0,0.0
2025-01-28 00:00:00,2025-01-28 21:00:00,0,21,0.0,0.0
2025-01-28 00:00:00,2025-01-28 22:00:00,0,22,0.0,0.0
2025-01-28 00:00:00,2025-01-28 23:00:00,0,23,0.0,0.0
2025-01-28 00:00:00,2025-01-29 00:00:00,0,24,0.0,0.0
2025-01-28 06:00:00,2025-01-28 07:00:00,6,1,278.9177,279.675
2025-01-28 06:00:00,2025-01-28 08:00:00,6,2,1868.382,1888.8375
2025-01-28 06:00:00,2025-01-28 09:00:00,6,3,3563.6793,3623.1
2025-01-28 06:00:00,2025-01-28 10:00:00,6,4,4945.806,5130.525
2025-01-28 06:00:00,2025-01-28 11:00:00,6,5,6069.7913,6368.8875
2025-01-28 06:00:00,2025-01-28 12:00:00,6,6,5715.8277,5954.325
2025-01-28 06:00:00,2025-01-28 13:00:00,6,7,5378.2258,5579.625
2025-01-28 06:00:00,2025-01-28 14:00:00,6,8,4657.1246,4997.325
2025-01-28 06:00:00,2025-01-28 15:00:00,6,9,3530.1877,3710.7375
2025-01-28 06:00:00,2025-01-28 16:00:00,6,10,2061.9018,2097.975
2025-01-28 06:00:00,2025-01-28 17:00:00,6,11,297.3392,293.7375
2025-01-28 06:00:00,2025-01-28 18:00:00,6,12,0.0,0.0
2025-01-28 06:00:00,2025-01-28 19:00:00,6,13,0.0,0.0
2025-01-28 06:00:00,2025-01-28 20:00:00,6,14,0.0,0.0
2025-01-28 06:00:00,2025-01-28 21:00:00,6,15,0.0,0.0
2025-01-28 06:00:00,2025-01-28 22:00:00,6,16,0.0,0.0
2025-01-28 06:00:00,2025-01-28 23:00:00,6,17,0.0,0.0
2025-01-28 06:00:00,2025-01-29 00:00:00,6,18,0.0,0.0
2025-01-28 06:00:00,2025-01-29 01:00:00,6,19,0.0,0.0
2025-01-28 06:00:00,2025-01-29 02:00:00,6,20,0.0,0.0
2025-01-28 06:00:00,2025-01-29 03:00:00,6,21,0.0,0.0
2025-01-28 06:00:00,2025-01-29 04:00:00,6,22,0.0,0.0
2025-01-28 06:00:00,2025-01-29 05:00:00,6,23,0.0,0.0
2025-01-28 06:00:00,2025-01-29 06:00:00,6,24,0.0,0.0
2025-01-28 12:00:00,2025-01-28 13:00:00,12,1,5646.2983,5579.625
2025-01-28 12:00:00,2025-01-28 14:00:00,12,2,5014.364,4997.325
2025-01-28 12:00:00,2025-01-28 15:00:00,12,3,3779.1455,3710.7375
2025-01-28 12:00:00,2025-01-28 16:00:00,12,4,2158.6447,2097.975
2025-01-28 12:00:00,2025-01-28 17:00:00,12,5,298.9752,293.7375
2025-01-28 12:00:00,2025-01-28 18:00:00,12,6,0.0,0.0
2025-01-28 12:00:00,2025-01-28 19:00:00,12,7,0.0,0.0
2025-01-28 12:00:00,2025-01-28 20:00:00,12,8,0.0,0.0
2025-01-28 12:00:00,2025-01-28 21:00:00,12,9,0.0,0.0
2025-01-28 12:00:00,2025-01-28 22:00:00,12,10,0.0,0.0
2025-01-28 12:00:00,2025-01-28 23:00:00,12,11,0.0,0.0
2025-01-28 12:00:00,2025-01-29 00:00:00,12,12,0.0,0.0
2025-01-28 12:00:00,2025-01-29 01:00:00,12,13,0.0,0.0
2025-01-28 12:00:00,2025-01-29 02:00:00,12,14,0.0,0.0
2025-01-28 12:00:00,2025-01-29 03:00:00,12,15,0.0,0.0
2025-01-28 12:00:00,2025-01-29 04:00:00,12,16,0.0,0.0
2025-01-28 12:00:00,2025-01-29 05:00:00,12,17,0.0,0.0
2025-01-28 12:00:00,2025-01-29 06:00:00,12,18,0.0,0.0
2025-01-28 12:00:00,2025-01-29 07:00:00,12,19,261.1566,325.0875
2025-01-28 12:00:00,2025-01-29 08:00:00,12,20,1737.364,2204.1375
2025-01-28 12:00:00,2025-01-29 09:00:00,12,21,3111.0512,4001.7375
2025-01-28 12:00:00,2025-01-29 10:00:00,12,22,4921.4645,5683.425
2025-01-28 12:00:00,2025-01-29 11:00:00,12,23,4550.2462,6377.25
2025-01-28 12:00:00,2025-01-29 12:00:00,12,24,4925.4345,6568.2375
2025-01-28 18:00:00,2025-01-28 19:00:00,18,1,0.0,0.0
2025-01-28 18:00:00,2025-01-28 20:00:00,18,2,0.0,0.0
2025-01-28 18:00:00,2025-01-28 21:00:00,18,3,0.0,0.0
2025-01-28 18:00:00,2025-01-28 22:00:00,18,4,0.0,0.0
2025-01-28 18:00:00,2025-01-28 23:00:00,18,5,0.0,0.0
2025-01-28 18:00:00,2025-01-29 00:00:00,18,6,0.0,0.0
2025-01-28 18:00:00,2025-01-29 01:00:00,18,7,0.0,0.0
2025-01-28 18:00:00,2025-01-29 02:00:00,18,8,0.0,0.0
2025-01-28 18:00:00,2025-01-29 03:00:00,18,9,0.0,0.0
2025-01-28 18:00:00,2025-01-29 04:00:00,18,10,0.0,0.0
2025-01-28 18:00:00,2025-01-29 05:00:00,18,11,0.0,0.0
2025-01-28 18:00:00,2025-01-29 06:00:00,18,12,0.0,0.0
2025-01-28 18:00:00,2025-01-29 07:00:00,18,13,297.0051,325.0875
2025-01-28 18:00:00,2025-01-29 08:00:00,18,14,2107.0,2204.1375
2025-01-28 18:00:00,2025-01-29 09:00:00,18,15,3966.8451,4001.7375
2025-01-28 18:00:00,2025-01-29 10:00:00,18,16,5089.9651,5683.425
2025-01-28 18:00:00,2025-01-29 11:00:00,18,17,6023.5819,6377.25
2025-01-28 18:00:00,2025-01-29 12:00:00,18,18,6523.4287,6568.2375
2025-01-28 18:00:00,2025-01-29 13:00:00,18,19,7157.625,6474.6
2025-01-28 18:00:00,2025-01-29 14:00:00,18,20,6088.05,5808.6
2025-01-28 18:00:00,2025-01-29 15:00:00,18,21,4665.8836,4173.675
2025-01-28 18:00:00,2025-01-29 16:00:00,18,22,2447.5876,2154.0375
2025-01-28 18:00:00,2025-01-29 17:00:00,18,23,346.9922,299.6625
2025-01-28 18:00:00,2025-01-29 18:00:00,18,24,0.0,0.0
2025-01-29 00:00:00,2025-01-29 01:00:00,0,1,0.0,0.0
2025-01-29 00:00:00,2025-01-29 02:00:00,0,2,0.0,0.0
2025-01-29 00:00:00,2025-01-29 03:00:00,0,3,0.0,0.0
2025-01-29 00:00:00,2025-01-29 04:00:00,0,4,0.0,0.0
2025-01-29 00:00:00,2025-01-29 05:00:00,0,5,0.0,0.0
2025-01-29 00:00:00,2025-01-29 06:00:00,0,6,0.0,0.0
2025-01-29 00:00:00,2025-01-29 07:00:00,0,7,351.3224,325.0875
2025-01-29 00:00:00,2025-01-29 08:00:00,0,8,2284.2186,2204.1375
2025-01-29 00:00:00,2025-01-29 09:00:00,0,9,4239.791,4001.7375
2025-01-29 00:00:00,2025-01-29 10:00:00,0,10,5641.6352,5683.425
2025-01-29 00:00:00,2025-01-29 11:00:00,0,11,5940.8807,6377.25
2025-01-29 00:00:00,2025-01-29 12:00:00,0,12,6187.547,6568.2375
2025-01-29 00:00:00,2025-01-29 13:00:00,0,13,6739.1348,6474.6
2025-01-29 00:00:00,2025-01-29 14:00:00,0,14,6088.05,5808.6
2025-01-29 00:00:00,2025-01-29 15:00:00,0,15,4790.25,4173.675
2025-01-29 00:00:00,2025-01-29 16:00:00,0,16,2646.3375,2154.0375
2025-01-29 00:00:00,2025-01-29 17:00:00,0,17,357.8637,299.6625
2025-01-29 00:00:00,2025-01-29 18:00:00,0,18,0.0,0.0
2025-01-29 00:00:00,2025-01-29 19:00:00,0,19,0.0,0.0
2025-01-29 00:00:00,2025-01-29 20:00:00,0,20,0.0,0.0
2025-01-29 00:00:00,2025-01-29 21:00:00,0,21,0.0,0.0
2025-01-29 00:00:00,2025-01-29 22:00:00,0,22,0.0,0.0
2025-01-29 00:00:00,2025-01-29 23:00:00,0,23,0.0,0.0
2025-01-29 00:00:00,2025-01-30 00:00:00,0,24,0.0,0.0
2025-01-29 06:00:00,2025-01-29 07:00:00,6,1,322.4017,325.0875
2025-01-29 06:00:00,2025-01-29 08:00:00,6,2,2146.4655,2204.1375
2025-01-29 06:00:00,2025-01-29 09:00:00,6,3,3853.6824,4001.7375
2025-01-29 06:00:00,2025-01-29 10:00:00,6,4,5530.6,5683.425
2025-01-29 06:00:00,2025-01-29 11:00:00,6,5,5905.6436,6377.25
2025-01-29 06:00:00,2025-01-29 12:00:00,6,6,5850.3219,6568.2375
2025-01-29 06:00:00,2025-01-29 13:00:00,6,7,5837.948,6474.6
2025-01-29 06:00:00,2025-01-29 14:00:00,6,8,5497.6455,5808.6
2025-01-29 06:00:00,2025-01-29 15:00:00,6,9,4072.3654,4173.675
2025-01-29 06:00:00,2025-01-29 16:00:00,6,10,2059.4745,2154.0375
2025-01-29 06:00:00,2025-01-29 17:00:00,6,11,302.9234,299.6625
2025-01-29 06:00:00,2025-01-29 18:00:00,6,12,0.0,0.0
2025-01-29 06:00:00,2025-01-29 19:00:00,6,13,0.0,0.0
2025-01-29 06:00:00,2025-01-29 20:00:00,6,14,0.0,0.0
2025-01-29 06:00:00,2025-01-29 21:00:00,6,15,0.0,0.0
2025-01-29 06:00:00,2025-01-29 22:00:00,6,16,0.0,0.0
2025-01-29 06:00:00,2025-01-29 23:00:00,6,17,0.0,0.0
2025-01-29 06:00:00,2025-01-30 00:00:00,6,18,0.0,0.0
2025-01-29 06:00:00,2025-01-30 01:00:00,6,19,0.0,0.0
2025-01-29 06:00:00,2025-01-30 02:00:00,6,20,0.0,0.0
2025-01-29 06:00:00,2025-01-30 03:00:00,6,21,0.0,0.0
2025-01-29 06:00:00,2025-01-30 04:00:00,6,22,0.0,0.0
2025-01-29 06:00:00,2025-01-30 05:00:00,6,23,0.0,0.0
2025-01-29 06:00:00,2025-01-30 06:00:00,6,24,0.0,0.0
2025-01-29 12:00:00,2025-01-29 13:00:00,12,1,6681.4268,6474.6
2025-01-29 12:00:00,2025-01-29 14:00:00,12,2,6069.2733,5808.6
2025-01-29 12:00:00,2025-01-29 15:00:00,12,3,4442.8761,4173.675
2025-01-29 12:00:00,2025-01-29 16:00:00,12,4,2301.1621,2154.0375
2025-01-29 12:00:00,2025-01-29 17:00:00,12,5,308.0735,299.6625
2025-01-29 12:00:00,2025-01-29 18:00:00,12,6,0.0,0.0
2025-01-29 12:00:00,2025-01-29 19:00:00,12,7,0.0,0.0
2025-01-29 12:00:00,2025-01-29 20:00:00,12,8,0.0,0.0
2025-01-29 12:00:00,2025-01-29 21:00:00,12,9,0.0,0.0
2025-01-29 12:00:00,2025-01-29 22:00:00,12,10,0.0,0.0
2025-01-29 12:00:00,2025-01-29 23:00:00,12,11,0.0,0.0
2025-01-29 12:00:00,2025-01-30 00:00:00,12,12,0.0,0.0
2025-01-29 12:00:00,2025-01-30 01:00:00,12,13,0.0,0.0
2025-01-29 12:00:00,2025-01-30 02:00:00,12,14,0.0,0.0
2025-01-29 12:00:00,2025-01-30 03:00:00,12,15,0.0,0.0
2025-01-29 12:00:00,2025-01-30 04:00:00,12,16,0.0,0.0
2025-01-29 12:00:00,2025-01-30 05:00:00,12,17,0.0,0.0
2025-01-29 12:00:00,2025-01-30 06:00:00,12,18,0.0,0.0
2025-01-29 12:00:00,2025-01-30 07:00:00,12,19,327.5037,301.35
2025-01-29 12:00:00,2025-01-30 08:00:00,12,20,2472.0475,1969.8375
2025-01-29 12:00:00,2025-01-30 09:00:00,12,21,4368.9728,3599.1
2025-01-29 12:00:00,2025-01-30 10:00:00,12,22,5520.2952,5201.7375
2025-01-29 12:00:00,2025-01-30 11:00:00,12,23,6866.153,6142.8375
2025-01-29 12:00:00,2025-01-30 12:00:00,12,24,6412.3727,6338.9625
2025-01-29 18:00:00,2025-01-29 19:00:00,18,1,0.0,0.0
2025-01-29 18:00:00,2025-01-29 20:00:00,18,2,0.0,0.0
2025-01-29 18:00:00,2025-01-29 21:00:00,18,3,0.0,0.0
2025-01-29 18:00:00,2025-01-29 22:00:00,18,4,0.0,0.0
2025-01-29 18:00:00,2025-01-29 23:00:00,18,5,0.0,0.0
2025-01-29 18:00:00,2025-01-30 00:00:00,18,6,0.0,0.0
2025-01-29 18:00:00,2025-01-30 01:00:00,18,7,0.0,0.0
2025-01-29 18:00:00,2025-01-30 02:00:00,18,8,0.0,0.0
2025-01-29 18:00:00,2025-01-30 03:00:00,18,9,0.0,0.0
2025-01-29 18:00:00,2025-01-30 04:00:00,18,10,0.0,0.0
2025-01-29 18:00:00,2025-01-30 05:00:00,18,11,0.0,0.0
2025-01-29 18:00:00,2025-01-30 06:00:00,18,12,0.0,0.0
2025-01-29 18:00:00,2025-01-30 07:00:00,18,13,353.6731,301.35
2025-01-29 18:00:00,2025-01-30 08:00:00,18,14,2374.4822,1969.8375
2025-01-29 18:00:00,2025-01-30 09:00:00,18,15,4453.5166,3599.1
2025-01-29 18:00:00,2025-01-30 10:00:00,18,16,5872.3843,5201.7375
2025-01-29 18:00:00,2025-01-30 11:00:00,18,17,7490.3742,6142.8375
2025-01-29 18:00:00,2025-01-30 12:00:00,18,18,6223.0077,6338.9625
2025-01-29 18:00:00,2025-01-30 13:00:00,18,19,5782.7041,6698.25
2025-01-29 18:00:00,2025-01-30 14:00:00,18,20,3811.2962,5255.4375
2025-01-29 18:00:00,2025-01-30 15:00:00,18,21,2850.5178,3898.125
2025-01-29 18:00:00,2025-01-30 16:00:00,18,22,1280.9095,2163.375
2025-01-29 18:00:00,2025-01-30 17:00:00,18,23,176.9966,320.475
2025-01-29 18:00:00,2025-01-30 18:00:00,18,24,0.0,0.0
2025-01-30 00:00:00,2025-01-30 01:00:00,0,1,0.0,0.0
2025-01-30 00:00:00,2025-01-30 02:00:00,0,2,0.0,0.0
2025-01-30 00:00:00,2025-01-30 03:00:00,0,3,0.0,0.0
2025-01-30 00:00:00,2025-01-30 04:00:00,0,4,0.0,0.0
2025-01-30 00:00:00,2025-01-30 05:00:00,0,5,0.0,0.0
2025-01-30 00:00:00,2025-01-30 06:00:00,0,6,0.0,0.0
2025-01-30 00:00:00,2025-01-30 07:00:00,0,7,296.7997,301.35
2025-01-30 00:00:00,2025-01-30 08:00:00,0,8,1942.1266,1969.8375
2025-01-30 00:00:00,2025-01-30 09:00:00,0,9,3445.5182,3599.1
2025-01-30 00:00:00,2025-01-30 10:00:00,0,10,4769.3825,5201.7375
2025-01-30 00:00:00,2025-01-30 11:00:00,0,11,6303.3426,6142.8375
2025-01-30 00:00:00,2025-01-30 12:00:00,0,12,6811.9373,6338.9625
2025-01-30 00:00:00,2025-01-30 13:00:00,0,13,7157.625,6698.25
2025-01-30 00:00:00,2025-01-30 14:00:00,0,14,6088.05,5255.4375
2025-01-30 00:00:00,2025-01-30 15:00:00,0,15,4790.25,3898.125
2025-01-30 00:00:00,2025-01-30 16:00:00,0,16,2747.3625,2163.375
2025-01-30 00:00:00,2025-01-30 17:00:00,0,17,386.693,320.475
2025-01-30 00:00:00,2025-01-30 18:00:00,0,18,0.0,0.0
2025-01-30 00:00:00,2025-01-30 19:00:00,0,19,0.0,0.0
2025-01-30 00:00:00,2025-01-30 20:00:00,0,20,0.0,0.0
2025-01-30 00:00:00,2025-01-30 21:00:00,0,21,0.0,0.0
2025-01-30 00:00:00,2025-01-30 22:00:00,0,22,0.0,0.0
2025-01-30 00:00:00,2025-01-30 23:00:00,0,23,0.0,0.0
2025-01-30 00:00:00,2025-01-31 00:00:00,0,24,0.0,0.0
2025-01-30 06:00:00,2025-01-30 07:00:00,6,1,300.1262,301.35
2025-01-30 06:00:00,2025-01-30 08:00:00,6,2,1914.7101,1969.8375
2025-01-30 06:00:00,2025-01-30 09:00:00,6,3,3522.7265,3599.1
2025-01-30 06:00:00,2025-01-30 10:00:00,6,4,5118.9263,5201.7375
2025-01-30 06:00:00,2025-01-30 11:00:00,6,5,6191.6196,6142.8375
2025-01-30 06:00:00,2025-01-30 12:00:00,6,6,6092.4175,6338.9625
2025-01-30 06:00:00,2025-01-30 13:00:00,6,7,6837.1221,6698.25
2025-01-30 06:00:00,2025-01-30 14:00:00,6,8,4883.3256,5255.4375
2025-01-30 06:00:00,2025-01-30 15:00:00,6,9,3528.7661,3898.125
2025-01-30 06:00:00,2025-01-30 16:00:00,6,10,1927.9531,2163.375
2025-01-30 06:00:00,2025-01-30 17:00:00,6,11,280.6747,320.475
2025-01-30 06:00:00,2025-01-30 18:00:00,6,12,0.0,0.0
2025-01-30 06:00:00,2025-01-30 19:00:00,6,13,0.0,0.0
2025-01-30 06:00:00,2025-01-30 20:00:00,6,14,0.0,0.0
2025-01-30 06:00:00,2025-01-30 21:00:00,6,15,0.0,0.0
2025-01-30 06:00:00,2025-01-30 22:00:00,6,16,0.0,0.0
2025-01-30 06:00:00,2025-01-30 23:00:00,6,17,0.0,0.0
2025-01-30 06:00:00,2025-01-31 00:00:00,6,18,0.0,0.0
2025-01-30 06:00:00,2025-01-31 01:00:00,6,19,0.0,0.0
2025-01-30 06:00:00,2025-01-31 02:00:00,6,20,0.0,0.0
2025-01-30 06:00:00,2025-01-31 03:00:00,6,21,0.0,0.0
2025-01-30 06:00:00,2025-01-31 04:00:00,6,22,0.0,0.0
2025-01-30 06:00:00,2025-01-31 05:00:00,6,23,0.0,0.0
2025-01-30 06:00:00,2025-01-31 06:00:00,6,24,0.0,0.0
2025-01-30 12:00:00,2025-01-30 13:00:00,12,1,6599.6089,6698.25
2025-01-30 12:00:00,2025-01-30 14:00:00,12,2,5092.5871,5255.4375
2025-01-30 12:00:00,2025-01-30 15:00:00,12,3,3762.5457,3898.125
2025-01-30 12:00:00,2025-01-30 16:00:00,12,4,2131.7341,2163.375
2025-01-30 12:00:00,2025-01-30 17:00:00,12,5,306.9006,320.475
2025-01-30 12:00:00,2025-01-30 18:00:00,12,6,0.0,0.0
2025-01-30 12:00:00,2025-01-30 19:00:00,12,7,0.0,0.0
2025-01-30 12:00:00,2025-01-30 20:00:00,12,8,0.0,0.0
2025-01-30 12:00:00,2025-01-30 21:00:00,12,9,0.0,0.0
2025-01-30 12:00:00,2025-01-30 22:00:00,12,10,0.0,0.0
2025-01-30 12:00:00,2025-01-30 23:00:00,12,11,0.0,0.0
2025-01-30 12:00:00,2025-01-31 00:00:00,12,12,0.0,0.0
2025-01-30 12:00:00,2025-01-31 01:00:00,12,13,0.0,0.0
2025-01-30 12:00:00,2025-01-31 02:00:00,12,14,0.0,0.0
2025-01-30 12:00:00,2025-01-31 03:00:00,12,15,0.0,0.0
2025-01-30 12:00:00,2025-01-31 04:00:00,12,16,0.0,0.0
2025-01-30 12:00:00,2025-01-31 05:00:00,12,17,0.0,0.0
2025-01-30 12:00:00,2025-01-31 06:00:00,12,18,0.0,0.0
2025-01-30 12:00:00,2025-01-31 07:00:00,12,19,325.9594,335.625
2025-01-30 12:00:00,2025-01-31 08:00:00,12,20,1766.7545,1927.6875
2025-01-30 12:00:00,2025-01-31 09:00:00,12,21,3988.3782,3703.35
2025-01-30 12:00:00,2025-01-31 10:00:00,12,22,5385.8117,5012.625
2025-01-30 12:00:00,2025-01-31 11:00:00,12,23,5558.4484,5789.925
2025-01-30 12:00:00,2025-01-31 12:00:00,12,24,5874.4999,6337.3875
2025-01-30 18:00:00,2025-01-30 19:00:00,18,1,0.0,0.0
2025-01-30 18:00:00,2025-01-30 20:00:00,18,2,0.0,0.0
2025-01-30 18:00:00,2025-01-30 21:00:00,18,3,0.0,0.0
2025-01-30 18:00:00,2025-01-30 22:00:00,18,4,0.0,0.0
2025-01-30 18:00:00,2025-01-30 23:00:00,18,5,0.0,0.0
2025-01-30 18:00:00,2025-01-31 00:00:00,18,6,0.0,0.0
2025-01-30 18:00:00,2025-01-31 01:00:00,18,7,0.0,0.0
2025-01-30 18:00:00,2025-01-31 02:00:00,18,8,0.0,0.0
2025-01-30 18:00:00,2025-01-31 03:00:00,18,9,0.0,0.0
2025-01-30 18:00:00,2025-01-31 04:00:00,18,10,0.0,0.0
2025-01-30 18:00:00,2025-01-31 05:00:00,18,11,0.0,0.0
2025-01-30 18:00:00,2025-01-31 06:00:00,18,12,0.0,0.0
2025-01-30 18:00:00,2025-01-31 07:00:00,18,13,341.419,335.625
2025-01-30 18:00:00,2025-01-31 08:00:00,18,14,2093.2639,1927.6875
2025-01-30 18:00:00,2025-01-31 09:00:00,18,15,4565.2587,3703.35
2025-01-30 18:00:00,2025-01-31 10:00:00,18,16,6619.8375,5012.625
2025-01-30 18:00:00,2025-01-31 11:00:00,18,17,7575.225,5789.925
2025-01-30 18:00:00,2025-01-31 12:00:00,18,18,7444.3125,6337.3875
2025-01-30 18:00:00,2025-01-31 13:00:00,18,19,7157.625,5927.2875
2025-01-30 18:00:00,2025-01-31 14:00:00,18,20,6088.05,5683.0125
2025-01-30 18:00:00,2025-01-31 15:00:00,18,21,4554.8061,3921.075
2025-01-30 18:00:00,2025-01-31 16:00:00,18,22,2326.8567,2133.975
2025-01-30 18:00:00,2025-01-31 17:00:00,18,23,424.0424,363.4125
2025-01-30 18:00:00,2025-01-31 18:00:00,18,24,0.0,0.0
2025-01-31 00:00:00,2025-01-31 01:00:00,0,1,0.0,0.0
2025-01-31 00:00:00,2025-01-31 02:00:00,0,2,0.0,0.0
2025-01-31 00:00:00,2025-01-31 03:00:00,0,3,0.0,0.0
2025-01-31 00:00:00,2025-01-31 04:00:00,0,4,0.0,0.0
