date,start,end,intervals,emergency_kwh,cost_yuan
2025-04-07,01:40,01:50,1,6.584141666666596,14.26454292083318
2025-04-07,02:30,03:20,5,90.55939999999998,197.19545920416664
2025-04-07,03:30,04:40,7,142.55122023809497,312.30757659940423
2025-04-07,05:00,05:20,2,21.615786214285663,47.84769922610703
2025-04-07,06:50,07:40,5,1538.429400000001,6067.809326616671
2025-04-07,14:30,15:00,3,150.91359285714282,692.7499822428572
2025-04-07,15:10,15:20,1,0.734066666666422,2.6488795666657836
2025-04-08,00:40,01:00,2,19.671200000000113,42.14413760000024
2025-04-08,01:20,01:30,1,5.422500000000014,11.601438750000028
2025-04-08,01:40,02:00,2,20.3047416666667,43.802819487500074
2025-04-08,02:30,02:50,2,34.158250000000066,74.20380280833348
2025-04-08,03:10,03:40,3,23.692874999999844,51.64461313749966
2025-04-08,04:20,04:50,3,36.50750332142768,80.03572723902185
2025-04-08,05:40,05:50,1,5.301191666666682,15.129601016666712
2025-04-08,06:50,07:50,6,1862.7333999999996,7350.329618958331
2025-04-08,08:50,09:40,5,221.41785000000053,1113.5316035750027
2025-04-08,15:30,16:10,4,66.39841428571458,260.8175400875012
2025-04-08,16:30,17:00,3,124.2812202380951,568.0063114749994
2025-04-08,20:20,20:50,3,247.74811666666562,1709.0448428249929
2025-04-08,21:00,21:40,4,44.61514166666641,207.89319138749883
2025-04-09,00:30,00:40,1,5.57247499999994,11.902806599999874
2025-04-09,01:00,01:30,3,62.58328333333327,134.27874366666651
2025-04-09,01:50,02:00,1,4.88583333333338,10.531413750000102
2025-04-09,02:20,02:40,2,15.686341666666635,34.12742428333326
2025-04-09,02:50,03:00,1,10.112500000000068,22.030081250000144
2025-04-09,03:40,04:50,7,111.34690119047582,244.15017808333252
2025-04-09,06:50,07:50,6,1677.824550000002,6608.397427275009
2025-04-09,09:10,09:40,3,155.43161666666674,763.5538582000004
2025-04-09,14:10,16:30,14,780.5425870811291,3194.661690611178
2025-04-09,20:10,21:00,5,440.50343898809,2956.4413301618697
2025-04-10,00:30,01:00,3,65.32723333333342,139.69472747916686
2025-04-10,01:30,01:50,2,36.38385000000005,78.59380077500012
2025-04-10,02:00,02:10,1,4.1508666666667295,8.909835300000136
2025-04-10,03:00,03:50,5,84.46853690476178,184.21947475238065
2025-04-10,04:10,05:30,8,91.83298452380905,201.35932676428465
2025-04-10,06:50,07:40,5,1381.7356833333333,5406.914408283334
2025-04-10,09:10,09:50,4,373.2633999999996,1804.7628009416646
2025-04-10,14:50,15:00,1,4.0541071428572195,13.569096607143114
2025-04-10,16:10,17:30,8,157.64146190476205,697.6339426690482
2025-04-10,20:30,21:10,4,183.17597033333402,1225.8124513120051
2025-04-10,21:30,21:50,2,53.04542433333313,213.36400596383243
2025-04-11,01:10,01:30,2,52.23338716666644,111.79831662883284
2025-04-11,05:20,05:30,1,0.4141639642845347,0.890659605193892
2025-04-12,00:20,00:50,3,48.32046666666673,103.20095750416681
2025-04-13,00:50,01:00,1,10.490000000000123,22.474825000000262
2025-04-13,01:30,01:50,2,7.337016666666727,15.875681295833466
2025-04-13,02:20,02:40,2,64.99879999999996,141.6961311999999
2025-04-13,06:40,07:40,6,1707.6686166666673,6802.4275466666695
2025-04-13,08:30,09:50,8,577.2427833333347,2934.735634125007
2025-04-13,15:40,15:50,1,0.5139857142858091,2.0104551214289423
2025-04-13,16:00,17:30,9,226.069021428572,1040.8688593738118
2025-04-13,20:50,21:20,3,70.59440833333315,325.57731890833253
2025-04-14,00:20,00:50,3,97.27610833333335,207.7563151958334
2025-04-14,01:00,01:40,4,72.92751666666675,156.95544004166686
2025-04-14,02:00,03:10,7,126.80319166666675,275.3193310416668
2025-04-14,03:30,04:20,5,69.23105119047625,151.60506394047633
2025-04-14,04:30,05:10,4,96.92093571428575,212.44064380119053
2025-04-14,05:40,05:50,1,18.600004761904756,53.084413590476174
2025-04-14,06:50,07:40,5,1656.7522000000001,6550.940140708334
2025-04-14,09:00,09:30,3,225.6397666666669,1130.8075636833344
2025-04-14,20:30,20:40,1,152.91140554762273,1066.709965100216
2025-04-14,21:40,21:50,1,8.346394583333426,32.40070377250036
2025-04-15,01:10,01:30,2,36.06023333333337,77.2740752333334
2025-04-15,01:50,02:00,1,0.9758333333334122,2.10340875000017
2025-04-15,02:20,02:30,1,9.160925833335568,20.002881557088212
2025-04-15,06:50,07:50,6,1418.0159833333328,5618.090929716665
2025-04-15,14:50,15:50,6,181.14012380952386,658.4249379928572
2025-04-15,16:00,16:10,1,6.720586904761831,27.79298714464255
2025-04-15,20:30,21:10,4,88.58670476190275,520.4708548190339
2025-04-15,21:40,21:50,1,31.03120375000003,120.46313295750011
2025-04-16,00:30,02:00,9,197.88559166666664,425.56781446249994
2025-04-16,02:20,02:40,2,35.15470000000005,76.6795878000001
2025-04-16,03:40,04:10,3,72.61991547619027,158.97805828452337
2025-04-16,04:50,05:30,4,31.486765547618802,68.99260814327326
2025-04-16,05:40,05:50,1,167.10554170237998,476.91921601859246
2025-04-16,06:50,07:50,6,1490.8405500000022,5871.492787641677
2025-04-16,08:30,09:50,8,501.93883333333264,2592.8628823416625
2025-04-16,14:40,15:50,7,291.68221604938344,1113.2439178528464
2025-04-16,16:00,16:20,2,33.31766666666658,139.4298068523806
2025-04-16,21:00,21:20,2,45.018978011905986,207.20256716848175
2025-04-16,21:30,21:50,2,7.932658333333415,31.039799333333637
2025-04-17,00:40,01:10,3,51.751033333333226,111.01456684999977
2025-04-17,01:30,01:50,2,23.368816666666703,50.48536435833341
2025-04-17,02:20,02:30,1,11.606666666666683,25.343156666666705
2025-04-17,02:50,03:00,1,30.77666666666653,67.04696833333303
2025-04-17,03:20,03:30,1,9.220833333333417,20.082975000000182
2025-04-17,03:50,04:00,1,17.292500000000132,37.85328250000029
2025-04-17,05:40,05:50,1,408.90241516666583,1167.0074928856643
2025-04-17,07:00,07:50,5,1227.9102333333349,4800.7752013583395
2025-04-17,08:20,09:10,5,386.81801666666604,2032.4735374249967
2025-04-17,15:50,16:40,5,96.18290238095233,414.948614148214
2025-04-17,20:20,20:40,2,89.24332188095377,605.1233930760927
2025-04-17,21:20,21:30,1,3.275585416666445,15.347755469790629
2025-04-18,00:00,00:20,2,25.491191666666566,54.12887346249979
2025-04-18,00:30,00:40,1,2.17823333333331,4.65270639999995
2025-04-18,00:50,01:10,2,14.455983333333393,31.12423040833346
2025-04-18,01:40,02:10,3,37.369233333333284,80.49943118333323
2025-04-18,02:20,03:00,4,128.7206999999999,279.90293244583313
2025-04-18,03:20,03:40,2,12.697475404761963,27.65479086371441
2025-04-18,03:50,05:00,7,62.36636197619062,137.09159446528602
2025-04-19,00:00,00:20,2,58.87089166666675,124.99986455000018
2025-04-19,00:50,01:00,1,12.243333333333396,26.231341666666804
2025-04-19,02:00,02:30,3,64.7970807857129,140.3904907815327
2025-04-19,03:50,04:10,2,20.62317089285699,45.26663710113061
2025-04-20,00:30,00:50,2,24.647341666666648,52.64292509583329
2025-04-20,01:00,01:30,3,24.54029999999989,52.79288356249977
2025-04-20,02:10,02:30,2,38.38888333333341,83.38751035000017
2025-04-20,02:50,03:00,1,1.516374583331094,3.3034220297867876
2025-04-20,03:40,04:10,3,14.716466380952852,32.175756628929605
2025-04-20,04:50,05:00,1,39.694266999998966,87.22815173249772
2025-04-20,05:40,05:50,1,499.21900432142604,1424.77103833335
2025-04-20,07:00,07:50,5,1114.1112833333327,4321.441099074997
2025-04-20,08:30,09:30,6,792.1339000000005,4092.6125322000025
2025-04-20,14:20,14:30,1,2.0062500000001364,10.3030968750007
2025-04-20,15:40,16:00,2,6.174595238095208,24.67377046428558
2025-04-20,16:10,16:50,4,111.44813095238112,496.91016867500076
2025-04-20,17:00,17:20,2,31.191922619047773,149.39516807738167
2025-04-21,00:20,01:00,4,86.95242499999995,185.85380107916654
2025-04-21,01:10,01:40,3,51.946716666666475,111.38051042499958
2025-04-21,02:30,02:50,2,39.75350000000003,86.3182068833334
2025-04-21,03:00,03:40,4,92.76060476190469,202.55227371428555
2025-04-21,04:00,04:20,2,48.740590476190505,107.0761048428572
2025-04-21,04:30,05:30,6,116.01057976190486,253.8700726839288
2025-04-21,05:40,05:50,1,600.57545,1714.0423343000002
2025-04-21,06:50,07:40,5,969.3524499999983,3809.638985799992
2025-04-21,15:30,15:40,1,1.6980428571425819,6.396527442856105
2025-04-21,20:30,20:50,2,81.1494893809529,559.7002538715275
2025-04-21,21:00,21:40,4,58.97527500000024,274.93589179166776
2025-04-22,00:30,00:50,2,57.683200000000056,123.20060804166678
2025-04-22,01:00,01:20,2,11.096383333333279,23.91760983749988
2025-04-22,01:30,01:50,2,16.038049999999885,34.68010332499975
2025-04-22,02:00,02:20,2,7.814866666666603,16.818743933333195
2025-04-22,02:40,03:00,2,18.67431666666664,40.61248637499994
2025-04-22,03:20,04:30,7,115.16789642857134,251.09002762261883
2025-04-22,04:50,05:20,3,82.36020714285712,180.04428719999996
2025-04-22,05:40,05:50,1,603.3687166666666,1722.0143173666665
2025-04-22,07:00,07:40,4,1099.72145,4264.87124945
2025-04-22,09:00,09:20,2,23.933216666665608,120.72387788332794
2025-04-22,14:50,15:40,5,232.88223403880158,835.4480977744737
2025-04-23,00:30,01:10,4,127.82706666666672,273.9500004958334
2025-04-23,01:40,02:20,4,73.91517499999986,159.43709751249972
2025-04-23,02:50,03:50,6,53.31561309523772,116.10839294761823
2025-04-23,04:10,04:20,1,10.293550000000096,22.58919547500021
2025-04-23,04:50,05:30,4,38.17018690476186,83.46021791249991
2025-04-23,05:40,05:50,1,634.9720166666666,1812.2101355666666
2025-04-23,07:00,07:50,5,812.3686000000007,3130.6005538333357
2025-04-23,08:50,09:00,1,35.15541666666661,182.10505833333303
2025-04-23,14:40,15:00,2,24.673697619047516,89.07395408095182
2025-04-24,00:30,00:50,2,39.14737500000001,83.60943135000002
2025-04-24,01:00,01:20,2,40.00260833333334,86.09586341250002
2025-04-24,01:40,02:30,5,48.61096666666663,104.95522740416658
2025-04-24,02:50,03:00,1,11.057500000000005,24.088763750000005
2025-04-24,03:20,03:40,2,35.72973333333334,77.78236335000003
2025-04-24,05:40,05:50,1,600.9582666666666,1715.1348930666666
2025-04-24,06:50,07:50,6,1098.8389166666652,4345.047873449995
2025-04-24,21:20,21:40,2,38.36012522619219,186.3924459139902
2025-04-26,00:30,01:20,5,107.84792852380872,231.3046955518554
2025-04-26,01:50,02:00,1,10.48843266666662,22.607816612999898
2025-04-26,20:50,21:00,1,30.170000000000016,140.7732200000001
2025-04-26,21:30,21:50,2,145.46459155952164,706.5942000711857
2025-04-27,00:20,00:50,3,125.32299166666667,267.60386317083334
2025-04-27,01:00,01:20,2,32.05362500000001,69.02882572500002
2025-04-27,02:10,02:20,1,3.1508333333333667,6.812101666666739
2025-04-27,02:40,02:50,1,1.9974999999999454,4.329581249999881
2025-04-27,03:20,04:00,4,101.79340357142871,221.80564106071458
2025-04-27,04:20,04:30,1,2.42999999999995,5.30225999999989
2025-04-27,05:40,05:50,1,575.52825,1642.5576254999999
2025-04-27,07:10,07:50,4,585.151567619043,2205.5409311711724
2025-04-27,08:20,09:10,5,577.5155833333333,3044.336836225
2025-04-27,14:50,17:30,16,973.1222511904765,4055.6164315785727
2025-04-27,20:20,20:30,1,69.97060380952064,471.91673739331196
2025-04-28,00:00,00:10,1,14.488989109346676,30.77461286825234
2025-04-28,00:20,01:20,6,88.07050000000004,188.89549587916676
2025-04-28,01:40,02:00,2,84.12583333333339,181.79442708333346
2025-04-28,02:20,02:30,1,2.11749999999995,4.623561249999891
2025-04-28,02:50,03:00,1,16.290000000000077,35.48776500000016
2025-04-28,03:10,03:30,2,22.833658333333346,49.772029037500026
2025-04-28,03:50,04:00,1,13.584166666666647,29.735740833333292
2025-04-28,04:20,04:40,2,29.438496428571284,64.26121573869015
2025-04-28,05:40,05:50,1,586.1188666666667,1672.7832454666668
2025-04-28,07:20,07:40,2,286.68743698809317,1053.737479418492
2025-04-28,08:30,09:50,8,1190.3437,6052.6178515249985
2025-04-28,14:20,17:10,17,1029.398416666667,4173.311498191669
2025-04-28,17:20,18:10,5,92.91661190476214,541.2081060059538
2025-04-28,18:20,19:00,4,1149.8599090000014,7527.031545670819
2025-04-28,19:10,19:20,1,690.37525,4641.047618125001
2025-04-28,19:40,19:50,1,491.12625,3308.471983125
2025-04-28,20:10,20:30,2,1032.8511333333336,6934.37745389167
2025-04-28,20:40,21:10,3,80.72884166666672,414.9336262833337
2025-04-28,21:30,21:50,2,8.34835650000009,36.18019916825048
2025-04-29,00:20,00:40,2,29.95696321281457,63.976798077752704
2025-04-29,01:00,01:20,2,14.848349999999868,31.96316538749972
2025-04-29,02:00,02:10,1,5.085983333333388,10.917063225000119
2025-04-29,02:40,02:50,1,6.980691666666644,15.13064918749995
2025-04-29,03:40,04:10,3,53.29280000000017,116.54789702916705
2025-04-29,04:20,04:30,1,0.10333333333323935,0.22547333333312827
2025-04-29,04:40,04:50,1,0.3372142857143672,0.7455807857144657
2025-04-29,05:40,05:50,1,574.6158666666666,1639.9536834666667
2025-04-29,07:10,07:40,3,351.1170590833343,1359.4629422561707
2025-04-29,14:40,17:10,15,1005.4396202380947,3989.6207640315456
2025-04-29,20:20,20:40,2,33.029231547618565,224.43477103124678
2025-04-30,00:30,00:40,1,3.411408333333384,7.286768200000108
2025-04-30,01:00,01:40,4,39.59368333333339,85.2251193291668
2025-04-30,02:10,02:50,4,98.2100999999999,213.6942456083331
2025-04-30,03:40,04:00,2,9.908147619047554,21.632806809523668
2025-04-30,05:40,05:50,1,572.0074166666667,1632.5091671666669
2025-04-30,07:10,07:50,4,540.0162230833342,2057.8160774768367
2025-04-30,20:50,21:30,4,99.12217499999952,457.08840207499776
2025-05-01,00:00,00:10,1,34.92316666666659,74.17680599999984
2025-05-01,00:20,00:40,2,30.034841666666694,64.13690680000006
2025-05-01,01:00,01:10,1,4.509216666666703,9.719616525000077
2025-05-01,02:10,02:40,3,35.11008333333325,76.21796229999981
2025-05-01,03:00,04:10,7,134.14839404761892,293.16731751130925
2025-05-01,04:20,04:40,2,50.34634166666672,110.36483197083345
2025-05-01,05:10,05:20,1,17.37683214285721,38.56787894107158
2025-05-01,05:40,05:50,1,540.8045999999999,1543.4563283999998
2025-05-01,07:00,07:50,5,1122.2877514761929,4401.671976272676
2025-05-01,08:20,09:10,5,538.1724833333327,2828.83330935833
2025-05-01,14:50,15:00,1,33.569583333333526,112.35739541666732
2025-05-01,15:20,15:30,1,47.20160714285714,172.4746725
2025-05-01,16:40,17:50,7,373.0673857142856,1840.019097924404
2025-05-01,18:00,18:40,4,276.0272226190473,1726.5388461351167
2025-05-01,20:10,22:00,11,1664.673691666666,10008.631863470826
2025-05-02,06:40,07:30,5,428.4564585952373,1770.7146664804964
2025-05-02,19:50,20:00,1,66.56340952380958,448.70394360000046
2025-05-02,20:10,22:00,11,2492.8967416666665,14456.468134191666
2025-05-03,00:00,00:10,1,15.314633333333347,32.52828120000003
2025-05-03,00:30,00:40,1,11.375841666666702,24.298797800000077
2025-05-03,01:10,02:00,5,175.3640636904762,376.9180382607143
2025-05-03,20:10,21:50,10,1965.8390226190477,10875.783016076786
2025-05-04,00:30,00:40,1,52.100766666666686,111.28723760000005
2025-05-04,00:50,01:20,3,91.96920833333331,197.7982323458333
2025-05-04,01:40,02:00,2,17.24884166666675,37.251530470833515
2025-05-04,02:40,03:30,5,82.73968333333335,180.62265596250003
2025-05-04,04:00,04:20,2,50.84820238095233,111.74420143214275
2025-05-04,05:00,05:20,2,46.03365952380943,101.12845064404743
2025-05-04,05:40,05:50,1,570.8163833333334,1629.1099580333337
2025-05-04,06:40,07:40,6,942.1658333333339,3800.929427066669
2025-05-04,16:30,17:50,8,171.86638095238106,839.465116578572
2025-05-04,18:40,18:50,1,5.996950000000652,38.6233564750042
2025-05-04,20:10,21:50,10,1703.9387904761913,10392.973075337512
2025-05-05,00:50,01:00,1,33.50166666666678,71.77732083333358
2025-05-05,01:30,01:40,1,8.290441666666652,17.874192233333304
2025-05-05,02:00,02:20,2,117.97449166666672,254.2037158375001
2025-05-05,03:50,04:00,1,5.104633166667986,11.174042001836222
2025-05-05,05:40,05:50,1,563.2926666666666,1607.6372706666666
2025-05-05,06:30,07:50,8,2981.6478,12129.475119191668
2025-05-05,08:20,09:30,7,755.4517333333333,3956.265091566667
2025-05-05,16:20,17:50,9,648.1778238095238,3112.8021898815477
2025-05-05,20:10,21:50,10,1453.4952928571424,9008.422969913683
2025-05-06,00:30,01:30,6,212.93398333333323,455.6379474624998
2025-05-06,02:00,02:40,4,98.3613499999999,213.49245453333313
2025-05-06,03:00,05:30,15,296.9093619047617,650.3306776535709
2025-05-06,05:40,05:50,1,556.0094666666668,1586.851017866667
2025-05-06,06:40,07:50,7,1777.8463287142854,7099.907501436332
2025-05-06,08:20,09:50,9,852.2376500000008,4417.939240350005
2025-05-06,15:40,15:50,1,21.069915476190545,82.41497438511932
2025-05-06,16:30,17:40,7,260.28747142857105,1233.5603160702362
2025-05-06,20:10,21:50,10,1559.1520023809512,9571.639797049993
2025-05-07,00:30,00:40,1,66.43740000000003,141.91028640000007
2025-05-07,00:50,01:10,2,22.628124999999955,48.54523510416657
2025-05-07,01:40,01:50,1,0.6114333333332524,1.3246703166664915
2025-05-07,02:20,03:10,5,52.36514999999997,114.19378674999992
2025-05-07,03:30,03:40,1,11.370133333333342,24.747095200000018
2025-05-07,04:10,04:20,1,4.274529761904773,9.380455562500025
2025-05-07,05:00,05:30,3,70.11735119047603,153.86732634107108
2025-05-07,05:40,05:50,1,570.9931499999999,1629.6144500999997
2025-05-07,06:40,07:50,7,1815.896766666668,7297.301031608338
2025-05-07,08:30,09:20,5,434.3324166666664,2240.314011191665
2025-05-07,14:40,17:40,18,1246.4894678571434,5295.094539901193
2025-05-07,18:00,18:50,5,317.97297976190544,2002.8760279434566
2025-05-07,20:10,21:50,10,1476.068391666668,9116.449126012509
2025-05-08,00:30,00:40,1,6.311991666666586,13.482414199999829
2025-05-08,00:50,01:20,3,21.43074999999999,46.057344891666645
2025-05-08,02:20,02:50,3,37.308716666666555,81.08213896666642
2025-05-08,03:00,03:20,2,30.041766666666604,65.67625713749986
2025-05-08,04:50,05:20,3,88.71029969047531,193.7200583245814
2025-05-08,05:40,05:50,1,550.2864166666667,1570.5174331666667
2025-05-08,06:50,07:50,6,1254.2479499999995,4971.5672201749985
2025-05-08,09:10,09:30,2,67.24323333333314,332.0041605666657
2025-05-08,14:40,16:10,9,467.1090285714283,1782.2486214571416
2025-05-08,20:00,22:00,12,1596.9529213333321,9468.284114320822
2025-05-09,00:00,00:10,1,29.61880000000002,62.91033120000005
2025-05-09,00:30,01:20,5,193.0588583333332,413.37369674166644
2025-05-09,01:30,01:40,1,10.451750000000004,22.53397300000001
2025-05-09,01:50,02:00,1,12.695833333333326,27.365868749999983
2025-05-09,03:00,03:10,1,18.9032281190474,41.34135989635667
2025-05-09,20:20,22:00,10,1751.1065583333336,9664.483523626193
2025-05-10,00:30,00:40,1,5.115033333333258,10.92571119999984
2025-05-10,01:10,01:30,2,37.97471666666661,81.52406263333322
2025-05-10,01:50,02:00,1,8.700833333333321,18.754646249999972
2025-05-10,02:20,02:40,2,23.006308333333322,50.200837649999976
2025-05-10,02:50,03:20,3,55.35481071428569,120.95998820357138
2025-05-10,04:10,04:20,1,10.481483964286657,23.00161655962707
2025-05-10,20:20,21:50,9,1824.5214503095212,10023.316754048286
2025-05-11,00:40,02:20,10,218.0649666666667,468.68088280833337
2025-05-11,02:30,02:50,2,60.718358333333185,131.85613907499967
2025-05-11,03:10,03:30,2,35.01602976190463,76.40960804464257
2025-05-11,03:50,05:20,9,146.30204880952397,320.83376057797653
2025-05-11,05:40,05:50,1,522.6743833333334,1491.7126900333335
2025-05-11,06:40,07:40,6,1397.520033333332,5592.347306574995
2025-05-11,09:30,09:50,2,40.589883333333454,192.66194628333392
2025-05-11,14:10,16:00,11,511.47896190476206,2152.736192801787
2025-05-11,17:00,17:20,2,52.2624154761902,250.76145261785584
2025-05-11,17:30,18:00,3,88.87409880952396,472.18875502381036
2025-05-11,18:40,18:50,1,18.33555000000058,118.09010977500374
2025-05-11,19:10,19:30,2,41.180716666666285,277.36103945833077
2025-05-11,20:10,21:50,10,1622.7979011904729,10260.068761212482
2025-05-12,00:50,01:10,2,42.20270833333336,90.65000114583339
2025-05-12,01:20,02:00,4,110.05689166666662,237.6442264874999
2025-05-12,02:20,02:40,2,23.217391666666686,50.68604781666671
2025-05-12,02:50,03:20,3,74.20685952380961,162.10558766011923
2025-05-12,04:00,04:30,3,33.864883333333296,74.01788370833326
2025-05-12,05:40,05:50,1,187.5377321071411,535.2326874337807
2025-05-12,06:40,07:40,6,951.4217666666653,3868.843802416661
2025-05-12,15:50,17:20,9,487.7165130952386,2226.3382867732166
2025-05-12,18:20,18:40,2,130.29721190476195,816.630692514286
2025-05-12,20:10,21:50,10,1275.1164285714276,7989.73920718273
2025-05-13,00:40,01:10,3,88.37587500000006,189.5519783958335
2025-05-13,01:40,02:00,2,17.94186666666667,38.753821633333345
2025-05-13,02:30,02:40,1,12.451358333333246,27.069253016666476
2025-05-13,04:10,04:30,2,49.717144904757646,108.723607826824
2025-05-13,05:40,05:50,1,553.6250833333334,1580.0459878333334
2025-05-13,06:40,07:40,6,1460.3940499999999,5865.501260508334
2025-05-13,08:50,09:20,3,128.7368999999986,652.7076621499926
2025-05-13,20:10,21:50,10,1400.2234941785723,8702.675342850602
2025-05-14,02:00,02:20,2,10.008141666666802,21.51117717916696
2025-05-14,03:20,04:10,5,114.50686783333501,249.90749003981318
2025-05-14,04:40,05:00,2,29.127783738095946,64.09450609493013
2025-05-14,05:40,05:50,1,553.3068166666667,1579.1376547666669
2025-05-14,06:40,07:50,7,1519.797583333333,6112.897187691665
2025-05-14,16:00,16:20,2,6.3788333333336595,27.099852821429938
2025-05-14,17:00,17:50,5,369.01943214285654,1824.3122885440446
2025-05-14,18:10,18:50,4,100.65580833333092,634.2586657297464
2025-05-14,20:10,21:50,10,1189.098491666667,7390.285134112504
2025-05-15,01:40,02:10,3,70.04242499999998,150.89314009583327
2025-05-15,02:30,03:20,5,83.21619642857138,180.9123081363094
2025-05-15,04:30,04:50,2,37.21558358333459,81.98521326103253
2025-05-15,05:40,05:50,1,514.7828166666666,1469.1901587666664
2025-05-15,06:50,07:50,6,1781.4966333333336,7081.953635625001
2025-05-15,15:50,17:00,7,589.6912785126405,2559.8966443263257
2025-05-15,17:10,17:40,3,117.89549654761808,579.3107519263049
2025-05-15,18:40,18:50,1,6.109044202379039,39.3452991854222
2025-05-15,20:10,22:00,11,861.7936083333335,4887.7235935875
2025-05-16,00:20,01:00,4,40.15254238095258,85.79092957880997
2025-05-16,01:30,02:10,4,29.79788291666665,64.17806644749996
2025-05-16,16:30,16:40,1,9.241895238095367,41.699431314286294
2025-05-16,20:40,22:00,8,893.7690023809489,4446.790088332721
2025-05-17,00:20,00:30,1,9.768801535714204,20.85150687798197
2025-05-17,01:30,01:50,2,17.4927645000001,37.80890227450021
2025-05-17,02:10,02:20,1,34.0585,73.634477
2025-05-17,02:40,03:00,2,12.080753833333311,26.22370810041662
2025-05-17,03:20,04:30,7,117.39838709523788,256.08345236842814
2025-05-17,04:40,05:20,4,58.615895523809385,128.15561404242825
2025-05-17,16:20,17:10,5,397.2798821428572,1830.7395550595243
2025-05-17,20:20,21:50,9,1085.9854571428557,6431.407962210702
2025-05-18,00:30,01:00,3,29.504458333333332,63.07061510833333
2025-05-18,01:20,03:10,11,278.9872833333334,604.0367075750002
2025-05-18,03:20,05:00,10,165.05076547619035,360.86373888035683
2025-05-18,05:20,05:30,1,10.51232142857134,22.606747232142666
2025-05-18,05:40,05:50,1,541.7853833333332,1546.2554840333332
2025-05-18,06:40,07:50,7,1946.4346084404735,7877.328076277239
2025-05-18,08:20,09:00,4,509.71763333333325,2708.046739191666
2025-05-18,20:10,21:50,10,785.3108821428533,4744.575436711284
2025-05-19,00:30,00:40,1,6.735158333333288,14.386298199999905
2025-05-19,01:30,02:30,6,75.44034166666665,162.80416331249995
2025-05-19,03:00,03:20,2,24.45920357142859,53.47408113035718
2025-05-19,03:40,03:50,1,0.38053690476192514,0.8295704523809969
2025-05-19,05:40,05:50,1,529.2161833333333,1510.3829872333333
2025-05-19,06:30,07:50,8,1730.4494166666668,7071.621539750001
2025-05-19,09:00,09:10,1,7.785750000000007,39.501002625000034
2025-05-19,20:10,20:50,4,691.4241652738087,4664.505744284518
2025-05-19,21:10,21:40,3,179.48483458333305,850.2517736902071
2025-05-20,00:20,00:40,2,9.51711759259706,20.320433676398423
2025-05-20,00:50,01:10,2,12.187425000000076,26.208547920833496
2025-05-20,02:10,02:40,3,40.1551833333333,87.46643306666658
2025-05-20,02:50,03:00,1,9.479166666666629,20.650364583333246
2025-05-20,03:30,03:40,1,10.236392857142846,22.279509053571402
2025-05-20,05:40,05:50,1,539.2676833333333,1539.0699682333332
2025-05-20,06:50,07:50,6,1279.909088261907,5093.948419067868
2025-05-20,15:30,16:40,7,238.64238690476162,948.0285470047612
2025-05-20,18:10,18:20,1,43.62811190476202,271.5195544392864
2025-05-20,18:40,18:50,1,125.58973690476171,808.8607005351178
2025-05-20,20:10,21:00,5,1005.6110333333346,6629.932056850009
2025-05-20,21:30,21:50,2,89.30501424999984,393.916103997541
2025-05-21,00:30,00:50,2,42.75260833333334,91.30813745000002
2025-05-21,01:10,01:20,1,7.2277666666665255,15.546926099999698
2025-05-21,01:50,02:00,1,7.580833333333317,16.340486249999962
2025-05-21,02:30,03:10,4,105.15656666666655,228.63180627499972
2025-05-21,03:50,04:00,1,5.857499999999959,12.82206749999991
2025-05-21,04:30,04:50,2,48.2658940476191,106.49623854107155
2025-05-21,05:40,05:50,1,525.79035,1500.6056589
2025-05-21,06:40,07:40,6,989.157533333333,4011.5426911083327
2025-05-21,15:00,15:30,3,304.2464797619049,1090.2567810053579
2025-05-21,15:40,17:20,10,484.91581547618966,2061.7680868559487
2025-05-21,17:40,18:40,6,221.9783715833337,1385.2894978163472
2025-05-21,20:10,21:50,10,1018.1567178571429,6340.578086751191
2025-05-22,00:50,01:50,6,60.75079166666637,130.79539014999938
2025-05-22,02:00,02:20,2,5.776383333333342,12.463583054166685
2025-05-22,03:00,03:20,2,14.07652500000006,30.779522587500132
2025-05-22,03:40,04:20,4,64.36274761904758,141.2328599619047
2025-05-22,04:30,04:50,2,30.36771666666675,66.85769272500019
2025-05-22,05:40,05:50,1,537.3344833333334,1533.5526154333336
2025-05-22,06:40,07:40,6,1178.4474261785642,4709.814264466388
2025-05-22,08:40,09:00,2,151.41300000000018,787.2373658333344
2025-05-22,20:10,20:40,3,610.7059390952365,4116.972755471418
2025-05-22,20:50,21:00,1,4.151648083333248,19.371589956832935
2025-05-23,03:20,03:40,2,49.54735565476108,107.88766419642677
2025-05-23,06:30,07:00,3,107.74615864285792,451.9501454936105
2025-05-23,16:20,17:10,5,75.12368809523826,340.5337529363103
2025-05-23,17:40,17:50,1,138.33818571428696,743.0143954714354
2025-05-23,20:40,21:10,3,195.71698333333092,1147.9113523333185
2025-05-24,00:00,01:10,7,132.97262897765978,284.09356049532096
2025-05-24,02:00,02:50,5,137.8845279999997,299.13709302283274
2025-05-24,03:00,03:10,1,1.0501000000001115,2.296568700000244
2025-05-24,03:50,04:10,2,29.16868448809523,64.09296389563093
2025-05-24,04:40,04:50,1,29.2552283333333,64.68330984499993
2025-05-24,17:20,17:30,1,2.2530952380953977,11.110012619048407
2025-05-24,20:40,21:40,6,204.75556666666597,1080.5208403791628
2025-05-25,01:10,01:30,2,24.28671666666662,52.14107046666658
2025-05-25,02:30,02:50,2,32.371099999999956,70.27838652916657
