timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,load_kwh,pv_kwh,purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,reference_soc_start_kwh,reference_soc_end_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,forecast_method,solver_status,planner_fallback,dispatch_fallback
2025-03-09 23:50:00,2025-03-09,23:50,24:00,True,0.4276,567.5683333333333,0.0,566.0283333333333,0.0,567.5683333333333,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0,0.0,1.5399999999999636,1200.0,1200.0,242.6922193333333,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 00:00:00,2025-03-10,00:00,00:10,True,0.4248,570.7797833333333,0.0,581.4441833333334,0.0,1404.1131166666669,833.3333333333336,0.0,0.0,1200.0,1950.0000000000002,822.6689333333335,0.0,0.0,0.0,1200.0,1940.4020400000002,596.4672519600001,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 00:10:00,2025-03-10,00:10,00:20,True,0.4245,570.4919,0.0,582.3515833333333,0.0,1403.8252333333332,833.3333333333333,0.0,0.0,1950.0000000000002,2700.0,821.4736499999999,0.0,0.0,0.0,1940.4020400000002,2679.728325,595.92381155,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 00:20:00,2025-03-10,00:20,00:30,True,0.4269,572.3916666666667,0.0,568.18,0.0,1405.725,833.3333333333333,0.0,0.0,2700.0,3450.0,833.3333333333333,0.0,0.0,4.2116666666667015,2679.728325,3429.728325,600.1040025,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 00:30:00,2025-03-10,00:30,00:40,True,0.4272,599.0082333333334,0.0,572.8343666666666,0.0,1432.3415666666665,833.3333333333333,0.0,0.0,3450.0,4200.0,833.3333333333333,0.0,0.0,26.17386666666664,3429.728325,4179.728325,611.89631728,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 00:40:00,2025-03-10,00:40,00:50,True,0.4271,573.9472,0.0,589.3625666666667,0.0,1407.280533333333,833.3333333333333,0.0,0.0,4200.0,4950.0,817.9179666666664,0.0,0.0,0.0,4179.728325,4915.854495,601.0495157866666,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 00:50:00,2025-03-10,00:50,01:00,True,0.4285,526.9533333333333,0.0,605.5633333333334,0.0,1360.2866666666664,833.3333333333333,0.0,0.0,4950.0,5700.0,754.723333333333,0.0,0.0,0.0,4915.854495,5595.105495,582.8828366666665,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 01:00:00,2025-03-10,01:00,01:10,True,0.4311,566.4442333333333,0.0,612.5586500000001,0.0,1233.1109,666.6666666666666,0.0,0.0,5700.0,6300.0,620.5522499999998,0.0,0.0,0.0,5595.105495,6153.6025199999995,531.5941089899999,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 01:10:00,2025-03-10,01:10,01:20,True,0.4302,595.5211833333334,0.0,594.7013333333333,0.0,1428.8545166666668,833.3333333333333,0.0,0.0,6300.0,7050.0,833.3333333333333,0.0,0.0,0.8198500000002014,6153.6025199999995,6903.6025199999995,614.6932130700001,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 01:20:00,2025-03-10,01:20,01:30,True,0.4279,586.5283333333333,0.0,574.75,0.0,1419.8616666666667,833.3333333333333,0.0,0.0,7050.0,7800.0,833.3333333333333,0.0,0.0,11.778333333333421,6903.6025199999995,7653.6025199999995,607.5588071666667,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 01:30:00,2025-03-10,01:30,01:40,True,0.4312,606.8774666666667,0.0,591.59825,0.0,606.8774666666667,0.0,0.0,0.0,7800.0,7800.0,15.279216666666684,0.0,0.0,0.0,7653.6025199999995,7667.3538149999995,261.6855636266667,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 01:40:00,2025-03-10,01:40,01:50,True,0.4333,618.64805,0.0,591.6342,0.0,618.64805,0.0,0.0,0.0,7800.0,7800.0,27.013850000000048,0.0,0.0,0.0,7667.3538149999995,7691.6662799999995,268.060200065,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 01:50:00,2025-03-10,01:50,02:00,True,0.4311,612.1666666666666,0.0,579.2766666666666,0.0,1445.5,833.3333333333333,0.0,0.0,7800.0,8550.0,833.3333333333333,0.0,0.0,32.8900000000001,7691.6662799999995,8441.66628,623.15505,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 02:00:00,2025-03-10,02:00,02:10,True,0.4293,616.1558333333334,0.0,610.4679,0.0,1449.4891666666667,833.3333333333333,0.0,0.0,8550.0,9300.0,833.3333333333333,0.0,0.0,5.68793333333349,8441.66628,9191.66628,622.26569925,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 02:10:00,2025-03-10,02:10,02:20,True,0.4324,592.6427,0.0,624.08845,0.0,592.6427,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,31.445749999999975,0.0,9191.66628,9191.66628,256.25870348,67.98571149999995,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 02:20:00,2025-03-10,02:20,02:30,True,0.4367,563.8316666666666,0.0,602.52,0.0,563.8316666666666,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,38.68833333333339,0.0,9191.66628,9191.66628,246.22528883333328,84.47597583333345,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 02:30:00,2025-03-10,02:30,02:40,True,0.4348,593.2605833333333,0.0,589.7847166666667,0.0,593.2605833333333,0.0,0.0,0.0,9300.0,9300.0,3.4758666666666613,0.0,0.0,0.0,9191.66628,9194.79456,257.94970163333335,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 02:40:00,2025-03-10,02:40,02:50,True,0.4335,604.1794666666666,0.0,582.1625,0.0,604.1794666666666,0.0,0.0,0.0,9300.0,9300.0,22.016966666666576,0.0,0.0,0.0,9194.79456,9214.60983,261.9117988,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 02:50:00,2025-03-10,02:50,03:00,True,0.4357,580.4083333333333,0.0,571.1233333333333,0.0,580.4083333333333,0.0,0.0,0.0,9300.0,9300.0,9.284999999999968,0.0,0.0,0.0,9214.60983,9222.96633,252.88391083333332,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 03:00:00,2025-03-10,03:00,03:10,True,0.4374,585.2225833333333,0.0,563.1221166666667,0.0,585.2225833333333,0.0,0.0,0.0,9300.0,9300.0,22.100466666666648,0.0,0.0,0.0,9222.96633,9242.856749999999,255.97635795,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 03:10:00,2025-03-10,03:10,03:20,True,0.4371,613.3785833333333,0.0,589.9472833333333,0.0,613.3785833333333,0.0,0.0,0.0,9300.0,9300.0,23.431299999999965,0.0,0.0,0.0,9242.856749999999,9263.944919999998,268.107778775,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 03:20:00,2025-03-10,03:20,03:30,True,0.4356,633.0749999999999,0.0,624.4383333333334,0.0,633.0749999999999,0.0,0.0,0.0,9300.0,9300.0,8.636666666666542,0.0,0.0,0.0,9263.944919999998,9271.717919999997,275.76746999999995,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 03:30:00,2025-03-10,03:30,03:40,True,0.4353,620.0014166666666,0.0,604.7648666666666,0.0,620.0014166666666,0.0,0.0,0.0,9300.0,9300.0,15.236549999999966,0.0,0.0,0.0,9271.717919999997,9285.430814999998,269.88661667499997,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 03:40:00,2025-03-10,03:40,03:50,True,0.436,611.3478666666666,0.0,588.2229,0.0,611.3478666666666,0.0,0.0,0.0,9300.0,9300.0,16.187983333335676,0.0,0.0,6.936983333330961,9285.430814999998,9300.0,266.54766986666664,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 03:50:00,2025-03-10,03:50,04:00,True,0.4378,615.79,0.0,594.9399999999999,0.0,615.79,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,0.0,20.850000000000023,9300.0,9300.0,269.592862,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 04:00:00,2025-03-10,04:00,04:10,True,0.4401,607.1807,0.0,593.0592,0.0,607.1807,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,0.0,14.121499999999969,9300.0,9300.0,267.22022606999997,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 04:10:00,2025-03-10,04:10,04:20,True,0.4389,595.3581,0.0,610.85945,0.0,595.3581,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,15.501350000000002,0.0,9300.0,9300.0,261.30267009000005,34.017712575000004,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 04:20:00,2025-03-10,04:20,04:30,True,0.4364,584.8533333333334,0.0,633.4416666666667,0.0,584.8533333333334,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,48.58833333333337,0.0,9300.0,9300.0,255.22999466666667,106.01974333333341,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 04:30:00,2025-03-10,04:30,04:40,True,0.4393,573.4450833333334,0.0,614.3131,0.0,573.4450833333334,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,40.86801666666656,0.0,9300.0,9300.0,251.91442510833338,89.76659860833311,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 04:40:00,2025-03-10,04:40,04:50,True,0.4422,588.6773333333333,0.00225,612.7357666666667,0.0007166666666666667,588.6750833333333,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,24.059966666666696,0.0,9300.0,9300.0,260.31212185,53.196586300000064,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 04:50:00,2025-03-10,04:50,05:00,True,0.4395,611.755,0.0,631.0500000000001,0.0,611.755,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,19.295000000000073,0.0,9300.0,9300.0,268.8663225,42.400762500000155,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 05:00:00,2025-03-10,05:00,05:10,True,0.4333,597.0679,0.0,614.6555166666667,0.0,597.0679,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,17.58761666666669,0.0,9300.0,9300.0,258.70952107,38.10357150833339,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 05:10:00,2025-03-10,05:10,05:20,True,0.4439,602.8591833333334,0.03141666666666667,613.4039333333334,0.010016666666666667,602.8277666666667,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0,10.566150000000107,0.0,9300.0,9300.0,267.59524562333337,23.45156992500024,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 05:20:00,2025-03-10,05:20,05:30,True,0.4301,607.9566666666666,0.0,617.3116666666666,0.0,1441.29,833.3333333333333,0.0,0.0,9300.0,10050.0,823.9783333333334,0.0,0.0,0.0,9300.0,10041.5805,619.898829,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 05:30:00,2025-03-10,05:30,05:40,True,0.3713,553.4757166666667,0.0,581.0594,0.0,1386.8090499999998,833.3333333333333,0.0,0.0,10050.0,10800.0,805.7496499999999,0.0,0.0,0.0,10041.5805,10766.755185,514.922200265,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 05:40:00,2025-03-10,05:40,05:50,True,0.5708,639.71295,0.43746666666666667,655.0800666666667,0.13949999999999999,639.2754833333333,0.0,-0.0,0.0,10800.0,10800.0,0.0,0.0,15.665083333333314,0.0,10766.755185,10766.755185,364.89844588666665,44.70814783333328,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 05:50:00,2025-03-10,05:50,06:00,True,0.9099,817.7283333333334,0.0,803.3116666666666,0.0,0.0,0.0,817.7283333333334,0.0,10800.0,9891.412962962962,0.0,787.8079998333338,15.503666833332773,0.0,10766.755185,9891.412962962962,0.0,70.53393225824745,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 06:00:00,2025-03-10,06:00,06:10,True,0.9368,826.3077166666667,0.0,824.13265,1.8997666666666666,0.0,0.0,826.3077166666667,0.0,9891.412962962962,8973.293277777777,0.0,822.2328833333333,0.0,0.0,9891.412962962962,8977.82087037037,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 06:10:00,2025-03-10,06:10,06:20,True,0.8758,808.1547166666666,20.793066666666665,795.43385,23.0802,0.0,0.0,787.3616499999999,0.0,8973.293277777777,8098.446999999999,0.0,772.35365,0.0,0.0,8977.82087037037,8119.650148148147,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 06:20:00,2025-03-10,06:20,06:30,True,0.8759,833.6083333333332,66.85000000000001,781.14,66.35625,0.0,0.0,766.7583333333332,0.0,8098.446999999999,7246.493296296296,0.0,714.7837499999999,0.0,0.0,8119.650148148147,7325.445981481481,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 06:30:00,2025-03-10,06:30,06:40,True,0.8601,822.237,117.38131666666668,770.3968333333333,117.19578333333334,0.0,0.0,704.8556833333333,0.0,7246.493296296296,6463.320314814814,0.0,653.20105,0.0,0.0,7325.445981481481,6599.667037037037,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 06:40:00,2025-03-10,06:40,06:50,True,0.8442,796.9626166666667,163.22863333333333,795.5265833333333,164.74816666666666,112.53639999999996,0.0,521.1975833333333,0.0,6463.320314814814,5884.211888888888,0.0,518.2420166666667,0.0,0.0,6599.667037037037,6023.842574074073,95.00322887999995,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 06:50:00,2025-03-10,06:50,07:00,True,0.8334,790.3833333333333,203.45624999999998,821.5466666666666,209.61249999999998,586.9270833333334,0.0,0.0,0.0,5884.211888888888,5884.211888888888,0.0,25.0070833333333,0.0,0.0,6023.842574074073,5996.056925925925,489.14503125000005,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 07:00:00,2025-03-10,07:00,07:10,True,0.8092,807.8967666666667,246.0707,785.2242333333334,259.3098166666667,561.8260666666667,0.0,0.0,0.0,5884.211888888888,5884.211888888888,0.0,0.0,0.0,35.91165000000001,5996.056925925925,5996.056925925925,454.6296531466667,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 07:10:00,2025-03-10,07:10,07:20,True,0.7972,819.17085,312.2369166666667,816.2646,308.19806666666665,506.9339333333333,0.0,0.0,0.0,5884.211888888888,5884.211888888888,0.0,1.132600000000025,0.0,0.0,5996.056925925925,5994.79848148148,404.12773165333334,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 07:20:00,2025-03-10,07:20,07:30,True,0.7644,799.98,385.45,860.1483333333334,357.90000000000003,414.53000000000003,0.0,0.0,0.0,5884.211888888888,5884.211888888888,0.0,87.71833333333336,0.0,0.0,5994.79848148148,5897.3336666666655,316.866732,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 07:30:00,2025-03-10,07:30,07:40,True,0.6899,775.32885,426.46166666666664,759.6279333333333,415.10025,348.86718333333334,0.0,0.0,0.0,5884.211888888888,5884.211888888888,0.0,0.0,0.0,4.339500000000044,5897.3336666666655,5897.3336666666655,240.68346978166667,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 07:40:00,2025-03-10,07:40,07:50,True,0.86,896.5143833333333,466.9527666666667,857.5774500000001,465.0479666666667,0.0,0.0,429.56161666666657,0.0,5884.211888888888,5406.921203703703,0.0,392.5294833333334,0.0,0.0,5897.3336666666655,5461.189796296295,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 07:50:00,2025-03-10,07:50,08:00,True,1.1617,1089.8733333333332,517.9625,1117.6499999999999,510.1125,0.0,0.0,571.9108333333332,0.0,5406.921203703703,4771.464722222222,0.0,607.5374999999999,0.0,0.0,5461.189796296295,4786.148129629628,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 08:00:00,2025-03-10,08:00,08:10,True,1.1683,1115.43165,558.5211166666667,1139.7898,566.991,0.0,0.0,556.9105333333333,0.0,4771.464722222222,4152.67524074074,0.0,570.1255999999988,2.673200000001202,0.0,4786.148129629628,4152.67524074074,0.0,15.615497800007022,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 08:10:00,2025-03-10,08:10,08:20,True,1.0956,1087.9368,595.3722333333334,1088.4038,619.8527166666667,0.0,0.0,492.56456666666656,0.0,4152.67524074074,3605.3812777777775,0.0,468.5510833333334,0.0,0.0,4152.67524074074,3632.0629259259254,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 08:20:00,2025-03-10,08:20,08:30,True,1.0849,1088.1283333333333,652.975,1093.4216666666666,656.9125,0.0,0.0,435.1533333333333,0.0,3605.3812777777775,3121.877574074074,0.0,436.5091666666666,0.0,0.0,3632.0629259259254,3147.0527407407403,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 08:30:00,2025-03-10,08:30,08:40,True,1.061,1082.1165833333332,745.2746666666667,1109.0927333333334,684.0825833333333,0.0,0.0,336.8419166666665,0.0,3121.877574074074,2747.608777777778,0.0,359.4995666666661,65.51058333333395,0.0,3147.0527407407403,2747.608777777778,0.0,347.53364458333664,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 08:40:00,2025-03-10,08:40,08:50,True,1.043,1078.5856833333335,806.3106333333334,1112.3776500000001,726.7329333333333,0.0,0.0,272.2750500000001,0.0,2747.608777777778,2445.0809444444444,0.0,272.2750500000002,113.3696666666666,0.0,2747.608777777778,2445.0809444444444,0.0,591.2228116666663,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 08:50:00,2025-03-10,08:50,09:00,True,1.036,1077.055,831.74375,1105.72,777.9187499999999,0.0,0.0,245.3112500000001,0.0,2445.0809444444444,2172.512888888889,0.0,245.31124999999994,82.49000000000015,0.0,2445.0809444444444,2172.512888888889,0.0,427.29820000000075,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 09:00:00,2025-03-10,09:00,09:10,True,1.0147,1069.6344833333333,878.4660666666667,1098.8831166666666,803.3552833333333,0.0,0.0,191.16841666666653,0.0,2172.512888888889,1960.1035370370373,0.0,191.16841666666647,104.35941666666685,0.0,2172.512888888889,1960.1035370370373,0.0,529.4675004583341,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 09:10:00,2025-03-10,09:10,09:20,True,0.9922,1099.5446,922.6442999999999,1062.9034833333333,808.35995,0.0,0.0,176.90030000000002,0.0,1960.1035370370373,1763.5476481481485,0.0,176.90029999999996,77.64323333333328,0.0,1960.1035370370373,1763.5476481481485,0.0,385.18808056666643,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 09:20:00,2025-03-10,09:20,09:30,True,0.97,1131.9866666666667,946.5875,1032.9183333333333,826.56875,0.0,0.0,185.3991666666667,0.0,1763.5476481481485,1557.5485740740744,0.0,185.39916666666667,20.950416666666598,0.0,1763.5476481481485,1557.5485740740744,0.0,101.609520833333,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 09:30:00,2025-03-10,09:30,09:40,True,0.9422,1088.8340833333334,961.90115,1078.9617666666666,890.2494,0.0,0.0,126.93293333333338,0.0,1557.5485740740744,1416.5119814814818,0.0,126.93293333333331,61.779433333333216,0.0,1557.5485740740744,1416.5119814814818,0.0,291.0429104333328,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 09:40:00,2025-03-10,09:40,09:50,True,0.9569,1076.7064666666668,987.8348666666667,1118.1378833333333,955.7960666666667,0.0,0.0,88.87160000000006,0.0,1416.5119814814818,1317.7657592592595,0.0,88.87160000000006,73.4702166666666,0.0,1416.5119814814818,1317.7657592592595,0.0,351.5182516416663,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 09:50:00,2025-03-10,09:50,10:00,True,0.9977,1111.5433333333333,1030.3374999999999,1105.7433333333333,997.8125,0.0,0.0,81.20583333333343,0.0,1317.7657592592595,1227.5370555555558,0.0,81.20583333333342,26.724999999999923,0.0,1317.7657592592595,1227.5370555555558,0.0,133.3176624999996,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 10:00:00,2025-03-10,10:00,10:10,True,0.9919,1103.9724166666667,1079.1890666666666,1076.7357833333333,1029.95455,0.0,0.0,24.783350000000155,0.0,1227.5370555555558,1200.0,0.0,24.78335000000018,21.997883333333196,0.0,1227.5370555555558,1200.0,0.0,109.09850239166599,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 10:10:00,2025-03-10,10:10,10:20,True,0.9588,1092.2033833333332,1119.3398166666666,1073.2719,1071.3608166666666,0.0,27.136433333333343,0.0,0.0,1200.0,1224.42279,0.0,0.0,1.9110833333334085,0.0,1200.0,1200.0,0.0,9.16173350000036,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 10:20:00,2025-03-10,10:20,10:30,True,0.9549,1087.8083333333334,1139.1312500000001,1081.7516666666668,1114.33125,0.0,51.32291666666674,0.0,0.0,1224.42279,1270.6134150000003,32.579583333333176,0.0,0.0,0.0,1200.0,1229.3216249999998,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 10:30:00,2025-03-10,10:30,10:40,True,0.9839,1060.6926833333334,1139.13535,1057.4253333333334,1126.1217166666668,0.0,78.44266666666658,0.0,0.0,1270.6134150000003,1341.2118150000001,68.69638333333342,0.0,0.0,0.0,1229.3216249999998,1291.1483699999999,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 10:40:00,2025-03-10,10:40,10:50,True,0.799,1051.97125,1149.2873333333334,1054.7413166666668,1087.7599166666666,0.0,97.31608333333338,0.0,0.0,1341.2118150000001,1428.7962900000002,33.01859999999988,0.0,0.0,0.0,1291.1483699999999,1320.8651099999997,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 10:50:00,2025-03-10,10:50,11:00,True,0.5025,1068.5333333333333,1165.425,1084.5583333333334,1046.675,510.4925333333341,607.3842000000008,0.0,0.0,1428.7962900000002,1975.442070000001,472.6092000000008,0.0,0.0,0.0,1320.8651099999997,1746.2133900000003,256.5224980000004,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 11:00:00,2025-03-10,11:00,11:10,True,0.4662,1076.4300666666666,1158.0723833333334,1100.3939333333333,1074.0799833333333,751.6910166666664,833.3333333333333,0.0,0.0,1975.442070000001,2725.442070000001,725.3770666666665,0.0,0.0,0.0,1746.2133900000003,2399.0527500000003,350.43835196999987,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 11:10:00,2025-03-10,11:10,11:20,True,0.5007,1087.4906833333332,1160.8065833333333,1101.5671333333332,1090.3122666666666,760.0174333333332,833.3333333333333,0.0,0.0,2725.442070000001,3475.442070000001,748.7625666666665,0.0,0.0,0.0,2399.0527500000003,3072.93906,380.54072886999995,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 11:20:00,2025-03-10,11:20,11:30,True,0.4827,1088.715,1194.9875,1079.5166666666667,1081.96875,727.0608333333332,833.3333333333333,0.0,0.0,3475.442070000001,4225.442070000001,729.5129166666666,0.0,0.0,0.0,3072.93906,3729.500685,350.95226425,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 11:30:00,2025-03-10,11:30,11:40,True,0.4785,1049.0253500000001,1248.5732,1024.9931833333333,1110.7509333333335,633.7854833333333,833.3333333333333,0.0,0.0,4225.442070000001,4975.442070000001,719.5432333333335,0.0,0.0,0.0,3729.500685,4377.089595,303.26635377499997,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 11:40:00,2025-03-10,11:40,11:50,True,0.4662,1010.6057166666666,1290.7042166666668,1002.8864666666667,1122.8079500000001,553.2348333333331,833.3333333333333,0.0,0.0,4975.442070000001,5725.442070000001,673.1563166666666,0.0,0.0,0.0,4377.089595,4982.9302800000005,257.9180792999999,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 11:50:00,2025-03-10,11:50,12:00,True,0.4432,992.4883333333333,1309.98125,1018.0316666666666,1095.60625,515.8404166666666,833.3333333333333,0.0,0.0,5725.442070000001,6475.442070000001,593.4150000000001,0.0,0.0,0.0,4982.9302800000005,5517.003780000001,228.62047266666661,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 12:00:00,2025-03-10,12:00,12:10,True,0.4411,979.2758833333334,1320.2822666666666,1015.3582666666666,1062.7503833333333,492.32695,833.3333333333333,0.0,0.0,6475.442070000001,7225.442070000001,539.7190666666665,0.0,0.0,0.0,5517.003780000001,6002.750940000001,217.165417645,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 12:10:00,2025-03-10,12:10,12:20,True,0.4551,983.7081333333334,1340.25045,1013.8762333333334,1037.022,476.7910166666667,833.3333333333333,0.0,0.0,7225.442070000001,7975.442070000001,499.9367833333331,0.0,0.0,0.0,6002.750940000001,6452.694045,216.987591685,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 12:20:00,2025-03-10,12:20,12:30,True,0.4463,988.8616666666667,1368.16875,1017.005,1026.3875,454.0262499999999,833.3333333333333,0.0,0.0,7975.442070000001,8725.442070000001,463.40874999999994,0.0,0.0,0.0,6452.694045,6869.76192,202.63191537499995,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 12:30:00,2025-03-10,12:30,12:40,True,0.4113,967.9626333333334,1388.5032666666666,1007.3479166666666,1036.8170499999999,412.7927000000001,833.3333333333333,0.0,0.0,8725.442070000001,9475.442070000001,442.26183333333347,0.0,0.0,0.0,6869.76192,7267.79757,169.78163751000002,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 12:40:00,2025-03-10,12:40,12:50,True,0.5682,998.2794,1413.58785,1021.6493166666668,1061.7060666666666,0.0,415.3084499999999,0.0,0.0,9475.442070000001,9849.219675,40.05674999999985,0.0,0.0,0.0,7267.79757,7303.848645,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 12:50:00,2025-03-10,12:50,13:00,True,0.8279,1065.5066666666667,1416.95,1053.66,1083.7562500000001,0.0,351.4433333333334,0.0,0.0,9849.219675,10165.518675000001,30.096250000000055,0.0,0.0,0.0,7303.848645,7330.93527,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 13:00:00,2025-03-10,13:00,13:10,True,0.8636,1068.1103833333334,1348.2039833333333,1057.4692833333334,1088.5629333333334,0.0,280.0935999999999,0.0,0.0,10165.518675000001,10417.602915000001,31.093650000000025,0.0,0.0,0.0,7330.93527,7358.919555,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 13:10:00,2025-03-10,13:10,13:20,True,0.8416,1027.7553333333333,1244.6578,1054.9626666666666,1102.1423666666667,0.0,216.90246666666667,0.0,0.0,10417.602915000001,10612.815135,47.17970000000014,0.0,0.0,0.0,7358.919555,7401.381285,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
2025-03-10 13:20:00,2025-03-10,13:20,13:30,True,0.8618,1001.4699999999999,1150.51875,1058.08,1130.96875,0.0,149.04875000000004,0.0,0.0,10612.815135,10746.95901,72.88875000000007,0.0,0.0,0.0,7401.381285,7466.98116,0.0,0.0,load_lag_7_pv_lag_1,Optimal,False,False
